mol_id,PKI,conformations (ns),0,1,2,3,5,8,9,10,19,20,21,31,32,75,76,100,101,106,num_of_hbonds,rmsd,Total,PSA,epsilon,Gyration,Mtot,Bond,U-B,Proper Dih.
17,7.838631997765025,2.34,14.725,3.297,0.726,0.785,0.166,0.571,0.379,0.196,0.496,0.164,0.038,0.233,0.08,0.25,0.081,0.382,0.233,0.298,4.0,0.1728831,5.295,3.076,1.014,0.399846,3.0784647,70.827118,143.093826,53.339638
18,4.701146923590294,1.33,217.737,5.972,1.262,0.968,0.161,0.293,0.419,0.339,0.285,0.412,0.101,0.385,0.167,0.534,0.196,0.35,0.266,0.31,2.0,0.1140873,5.257,3.178,1.017,0.412697,3.38790816,40.306602,101.576584,57.564873
19,5.221848749616356,5.04,367.809,150.307,1.731,0.708,0.161,0.522,0.357,0.264,0.629,0.183,0.101,0.232,0.161,0.179,0.111,0.381,0.304,0.305,5.0,0.1576796,5.934,3.178,1.014,0.404618,2.82115974,51.969475,113.023323,43.597919
20,8.0,6.1,152.897,4.978,1.778,0.958,0.16,0.537,0.359,0.417,0.666,0.195,0.178,0.242,0.252,0.228,0.296,0.438,0.347,0.372,8.0,0.1313575,5.598,3.144,1.019,0.457115,3.06716541,39.833809,117.028038,45.395618
21,7.522878745280337,8.5,21.638,3.184,0.731,0.847,0.156,0.616,0.359,0.208,0.517,0.173,0.039,0.234,0.084,0.273,0.095,0.394,0.243,0.31,4.0,0.1332554,6.461,3.91,1.014,0.460095,3.19469322,42.340508,137.734894,61.608776
22,6.920818753952375,2.12,122.614,11.04,3.235,0.896,0.153,0.113,0.602,0.427,0.1,0.451,0.456,0.493,0.399,0.431,0.517,0.381,0.336,0.331,4.0,0.1171641,6.364,3.076,1.047,0.444134,5.66869104,67.566025,131.00177,56.361187
23,7.301029995663981,8.3,23.784,2.976,0.961,0.858,0.153,0.631,0.357,0.303,0.563,0.167,0.056,0.23,0.121,0.272,0.129,0.431,0.262,0.337,3.0,0.1744931,6.303,3.042,1.012,0.483927,2.56113193,51.569912,134.771622,68.043037
24,7.958212681028248,8.86,252.109,152.656,39.684,0.567,0.156,0.151,0.45,0.069,0.491,0.046,0.046,0.629,0.035,0.067,0.024,0.223,0.194,0.171,4.0,0.163157,5.755,3.042,1.025,0.460906,3.68048891,37.945431,140.588501,79.281311
25,8.0,2.71,198.754,1.822,1.394,0.984,0.164,0.774,0.429,0.375,0.756,0.16,0.169,0.233,0.217,0.259,0.27,0.526,0.362,0.415,5.0,0.1472079,5.846,4.345,1.015,0.45626,2.306124,44.832413,113.325859,93.075081
26,8.0,2.29,59.05,9.843,0.783,0.847,0.164,0.092,0.549,0.203,0.065,0.003,0.223,0.068,0.154,0.143,0.185,0.281,0.097,0.121,5.0,0.10029,6.002,2.973,1.015,0.492817,3.196707,57.016247,112.277702,37.347851
27,8.0,5.15,168.756,11.022,2.523,0.926,0.156,0.293,0.438,0.453,0.235,0.414,0.184,0.398,0.276,0.471,0.303,0.395,0.278,0.313,8.0,0.1566298,6.043,3.178,1.019,0.456583,2.28537156,63.219189,118.802742,57.237377
28,8.0,0.82,120.004,18.334,1.375,0.859,0.16,0.224,0.568,0.426,0.13,0.681,0.326,0.535,0.369,0.983,0.368,0.406,0.379,0.476,3.0,0.1846552,5.664,4.509,1.015,0.483945,2.03011406,72.616135,143.762085,56.880646
29,7.301029995663981,9.27,210.459,10.054,1.029,0.95,0.157,0.867,0.496,0.235,0.91,0.284,0.148,0.344,0.138,0.282,0.274,0.533,0.447,0.436,5.0,0.3247139,5.969,3.334,1.078,0.398836,6.300693,77.105225,145.007172,47.516499
30,6.721246399047171,9.3,31.503,20.883,1.42,0.585,0.155,0.373,0.041,0.395,0.521,0.001,0.255,0.005,0.27,0.005,0.28,0.269,0.259,0.3,7.0,0.1359256,6.877,3.54,1.02,0.545388,2.94252769,59.073303,161.87825,61.79562
31,6.102372908709558,3.33,16.7,6.395,1.197,0.687,0.153,0.528,0.439,0.27,0.428,0.376,0.166,0.396,0.174,0.416,0.232,0.412,0.323,0.396,6.0,0.2822608,6.695,3.54,1.075,0.450898,5.78506946,54.522987,133.088928,61.918022
32,7.0,8.54,24.284,3.037,1.129,0.854,0.156,0.536,0.368,0.261,0.367,0.214,0.092,0.263,0.135,0.289,0.146,0.388,0.225,0.28,8.0,0.2161646,6.068,3.538,1.013,0.478626,2.82993599,39.404449,134.128387,46.470318
33,7.301029995663981,4.38,280.211,10.85,1.282,0.959,0.156,0.401,0.408,0.449,0.551,0.215,0.228,0.291,0.293,0.216,0.203,0.42,0.331,0.335,2.0,0.2355755,5.938,4.373,1.01,0.496953,2.45191199,39.058189,134.709717,52.906113
34,7.301029995663981,1.73,224.402,7.981,1.146,0.961,0.159,0.659,0.409,0.272,0.657,0.43,0.109,0.411,0.152,0.217,0.204,0.447,0.399,0.387,4.0,0.1899098,6.149,4.645,1.011,0.505093,3.46964283,89.038826,154.109528,49.574673
35,7.154901959985743,2.94,174.358,27.579,1.24,0.858,0.158,0.124,0.529,0.391,0.072,0.525,0.141,0.458,0.203,0.458,0.308,0.348,0.246,0.269,4.0,0.0440143,6.411,4.666,1.01,0.536834,2.59806513,57.540562,138.564148,51.307175
36,6.920818753952375,6.05,425.657,7.337,1.732,0.979,0.153,0.913,0.437,0.357,0.962,0.25,0.165,0.304,0.21,0.249,0.227,0.569,0.459,0.463,9.0,0.1588978,6.669,5.085,1.012,0.516546,0.865952436,102.283539,124.88578,47.720089
37,6.721246399047171,8.13,176.253,55.563,3.196,0.75,0.154,0.272,0.264,0.314,0.243,0.074,0.162,0.188,0.179,0.105,0.221,0.283,0.16,0.141,5.0,0.2224714,7.182,5.106,1.012,0.510399,2.71150576,84.102837,155.097961,79.154205
38,5.5003129173815966,8.16,27.452,3.655,1.705,0.837,0.152,0.565,0.4,0.27,0.45,0.185,0.355,0.258,0.204,0.256,0.49,0.411,0.33,0.424,4.0,0.2334497,7.33,4.305,1.013,0.530672,2.65559505,74.25956,158.785019,82.551666
39,6.200659450546418,0.17,26.783,2.189,1.374,0.883,0.155,0.557,0.385,0.376,0.552,0.557,0.136,0.279,0.199,0.914,0.213,0.439,0.415,0.586,7.0,0.1883783,6.849,4.271,1.003,0.542028,1.91162284,75.709198,144.014099,79.245461
40,7.522878745280337,9.32,224.883,4.526,0.942,0.976,0.155,0.915,0.449,0.275,0.966,0.292,0.102,0.33,0.148,0.318,0.183,0.547,0.453,0.465,4.0,0.2152798,6.427,3.572,1.009,0.526706,1.49212424,75.779724,136.020676,94.839233
41,7.301029995663981,8.38,63.598,6.847,0.955,0.891,0.158,0.149,0.39,0.268,0.164,0.198,0.114,0.24,0.143,0.171,0.216,0.269,0.159,0.147,6.0,0.1098103,6.007,4.739,1.022,0.508553,2.38156333,67.931633,144.652039,68.885429
42,8.0,3.02,321.323,11.45,1.797,0.96,0.155,0.491,0.386,0.404,0.455,0.499,0.224,0.359,0.281,0.662,0.293,0.427,0.393,0.423,6.0,0.1938621,6.617,3.178,1.025,0.486572,3.03399364,82.219772,120.201736,50.863918
43,8.0,4.15,20.246,4.423,0.902,0.792,0.156,0.569,0.446,0.227,0.365,0.285,0.101,0.312,0.126,0.385,0.153,0.414,0.25,0.306,1.0,0.0899592,6.01,4.013,1.048,0.451263,5.70029068,63.152843,141.313919,78.70163
44,6.823908740944319,9.67,60.997,8.339,1.17,0.865,0.153,0.144,0.279,0.263,0.161,0.246,0.126,0.078,0.149,0.028,0.174,0.229,0.177,0.104,2.0,0.2483665,6.863,4.378,1.021,0.600241,2.76108773,63.809715,143.072067,97.938698
45,6.920818753952375,5.89,85.631,15.912,1.035,0.835,0.151,0.22,0.547,0.296,0.169,0.396,0.123,0.461,0.158,0.355,0.199,0.354,0.229,0.228,5.0,0.0757992,6.784,3.11,1.01,0.594726,2.6496207,63.227669,136.36763,76.960716
46,8.0,9.28,14.114,6.099,1.323,0.655,0.155,0.466,0.401,0.415,0.391,0.211,0.122,0.286,0.201,0.285,0.217,0.427,0.241,0.315,3.0,0.206405,6.287,4.412,1.016,0.423422,3.17013105,72.741043,136.792587,81.897018
47,8.0,5.81,177.122,16.04,2.591,0.905,0.153,0.34,0.498,0.355,0.349,0.629,0.159,0.474,0.218,0.554,0.154,0.397,0.379,0.3,5.0,0.253327,7.237,3.076,1.025,0.479264,5.22732271,41.063492,144.10376,72.490898
48,8.0,5.3,60.025,10.519,1.135,0.837,0.155,0.109,0.478,0.335,0.047,0.454,0.105,0.454,0.153,0.295,0.202,0.307,0.202,0.178,2.0,0.2054271,6.402,3.11,1.023,0.478736,3.21810915,62.580708,146.913116,81.393936
49,8.0,9.2,14.029,6.086,1.248,0.657,0.156,0.458,0.4,0.391,0.561,0.197,0.166,0.279,0.202,0.262,0.285,0.417,0.308,0.408,5.0,0.1718328,6.968,3.144,1.014,0.452101,2.72522536,65.13517,144.965836,80.583511
50,7.698970004336019,4.19,78.396,16.88,3.277,0.795,0.153,0.106,0.472,0.241,0.054,0.782,0.094,0.498,0.155,0.74,0.114,0.273,0.31,0.294,2.0,0.1388086,7.167,3.11,1.041,0.502784,5.48721159,59.475273,134.11348,80.428116
51,7.698970004336019,2.29,134.754,36.78,5.897,0.759,0.155,0.272,0.042,0.397,0.193,0.002,0.105,0.006,0.325,0.009,0.576,0.237,0.1,0.244,4.0,0.2016936,6.043,3.11,1.033,0.430084,4.42716176,61.285355,145.899979,84.650116
52,7.698970004336019,6.32,250.961,137.298,1.977,0.643,0.153,0.341,0.875,0.257,0.354,0.82,0.08,0.889,0.109,0.534,0.126,0.491,0.418,0.348,7.0,0.1709483,7.223,3.076,1.041,0.514428,2.78353988,73.862541,160.743179,70.64344
53,7.698970004336019,1.25,14.741,6.056,1.112,0.673,0.155,0.461,0.379,0.389,0.554,0.296,0.103,0.295,0.17,0.407,0.182,0.41,0.317,0.42,3.0,0.2140766,6.896,3.178,1.022,0.467308,5.73827282,73.868759,158.897705,106.453613
54,7.397940008672037,1.2,288.891,9.671,1.409,0.963,0.153,0.924,0.302,0.356,0.956,0.146,0.215,0.202,0.2,0.133,0.279,0.528,0.439,0.431,1.0,0.0963257,7.587,3.076,1.04,0.538244,4.13103588,55.711056,145.088577,64.090477
55,8.0,6.33,177.124,20.44,1.631,0.889,0.151,0.403,0.475,0.474,0.477,0.392,0.237,0.399,0.285,0.464,0.32,0.451,0.369,0.402,7.0,0.1340527,7.146,2.973,1.029,0.522117,4.17343934,64.609917,143.925903,91.426796
56,5.300162274132754,6.27,115.621,9.887,1.2,0.912,0.152,0.114,0.395,0.385,0.079,0.31,0.106,0.33,0.183,0.356,0.197,0.298,0.165,0.196,2.0,0.2037765,6.616,4.342,1.03,0.436967,3.89001493,64.166077,156.492661,86.268875
57,4.500312917381596,9.38,217.433,11.854,1.375,0.943,0.15,0.744,0.419,0.407,0.684,0.477,0.378,0.397,0.362,0.65,0.327,0.523,0.513,0.532,3.0,0.1991846,7.349,3.942,1.04,0.520683,6.72735266,77.812798,173.854462,97.972206
58,5.100179497572904,8.35,11.725,5.843,1.788,0.606,0.152,0.498,0.611,0.362,0.409,0.342,0.212,0.431,0.234,0.388,0.318,0.49,0.321,0.405,9.0,0.3536924,6.104,4.147,1.103,0.409059,9.45979887,73.757835,166.298553,71.319328
59,4.508638306165727,4.78,35.203,12.283,2.328,0.707,0.15,0.029,0.521,0.5,0.09,0.002,0.261,0.148,0.318,0.061,0.565,0.35,0.118,0.213,5.0,0.4200183,6.524,4.181,1.11,0.440049,8.20598906,58.864819,157.708176,85.256004
60,5.300162274132754,8.84,41.747,8.239,2.682,0.793,0.148,0.097,0.365,0.275,0.03,0.198,0.008,0.248,0.05,0.247,0.069,0.246,0.079,0.122,7.0,0.1859081,7.215,4.147,1.031,0.495083,4.81570436,117.251801,168.356247,105.045425
61,6.823908740944319,9.88,17.464,6.573,0.783,0.704,0.153,0.479,0.349,0.42,0.518,0.227,0.187,0.261,0.233,0.274,0.297,0.416,0.311,0.412,2.0,0.142326,7.08,5.551,1.042,0.48307,6.32463349,55.773979,152.390472,76.91996
62,6.508638306165727,0.64,15.471,7.173,1.185,0.649,0.153,0.476,0.342,0.361,0.531,0.33,0.157,0.274,0.194,0.44,0.25,0.393,0.339,0.439,5.0,0.2078837,7.012,2.905,1.024,0.489317,4.79253616,87.324631,184.039093,62.871567
63,7.301029995663981,1.35,23.663,6.155,1.281,0.761,0.149,0.537,0.335,0.401,0.567,0.224,0.172,0.254,0.223,0.272,0.265,0.424,0.321,0.395,5.0,0.1670887,7.481,2.939,1.03,0.545403,5.44729014,68.721436,140.462646,77.469513
64,6.0,6.92,16.153,7.506,1.712,0.637,0.151,0.483,0.391,0.386,0.806,0.364,0.194,0.315,0.226,0.544,0.186,0.42,0.455,0.511,3.0,0.2471492,8.034,4.448,1.053,0.531937,6.59609175,72.882294,185.044968,90.406609
65,5.903089986991944,3.74,16.394,6.287,0.98,0.693,0.155,0.511,0.347,0.374,0.484,0.315,0.099,0.29,0.177,0.331,0.201,0.411,0.299,0.33,3.0,0.0880734,6.642,3.144,1.03,0.469738,4.77166389,67.009506,156.792679,94.681778
66,5.600326278518962,2.25,125.639,16.341,1.768,0.874,0.153,0.109,0.575,0.473,0.057,0.763,0.307,0.573,0.306,0.569,0.351,0.386,0.376,0.317,7.0,0.143478,7.084,3.076,1.039,0.526088,4.50180957,70.72139,140.234283,82.200676
67,6.0,1.59,16.555,6.154,0.949,0.7,0.156,0.498,0.332,0.294,0.646,0.338,0.148,0.281,0.157,0.272,0.291,0.375,0.377,0.441,2.0,0.106135,7.369,3.178,1.031,0.505908,5.0599335,89.834,150.764664,75.281288
68,5.400116927926312,7.08,29.764,10.629,2.539,0.693,0.153,0.034,0.428,0.344,0.055,0.004,0.017,0.038,0.223,0.024,0.212,0.269,0.026,0.09,3.0,0.4756195,6.775,2.905,1.095,0.429783,10.5690437,53.348293,160.344482,105.528664
69,6.102372908709558,0.94,80.973,21.999,5.815,0.744,0.151,0.097,0.559,0.336,0.022,0.524,0.33,0.492,0.286,0.493,0.388,0.331,0.292,0.304,3.0,0.0877326,7.235,3.007,1.026,0.52515,4.3256394,66.196426,159.070526,75.220917
70,7.301029995663981,6.41,228.647,11.502,1.819,0.945,0.154,0.936,0.357,0.267,1.031,0.213,0.104,0.274,0.129,0.212,0.139,0.52,0.449,0.421,4.0,0.1649188,6.889,4.276,1.017,0.441121,3.66658501,75.46048,167.149796,104.614555
71,7.397940008672037,8.23,18.754,6.347,1.496,0.705,0.151,0.481,0.385,0.357,0.568,0.196,0.165,0.281,0.208,0.244,0.264,0.408,0.31,0.41,4.0,0.2114175,7.264,3.007,1.029,0.499081,3.06483364,77.547745,164.997253,95.633354
72,5.096910013008056,6.69,92.202,6.038,1.335,0.926,0.15,0.196,0.41,0.39,0.351,0.223,0.12,0.273,0.189,0.21,0.254,0.332,0.231,0.332,10.0,0.1841106,6.606,3.144,1.063,0.514965,5.4189895,71.109177,141.315994,95.210709
73,7.472284193781353,1.73,71.589,14.406,1.093,0.822,0.165,0.114,0.46,0.331,0.28,0.456,0.08,0.47,0.15,0.461,0.197,0.302,0.272,0.275,9.0,0.1324735,5.679,4.703,1.081,0.469264,6.47230876,65.556129,137.257065,142.534058
74,7.657577319177793,1.46,9.886,8.45,0.38,0.528,0.16,0.44,0.462,0.212,0.311,0.283,0.037,0.371,0.08,0.371,0.094,0.371,0.21,0.266,9.0,0.1476409,5.796,4.285,1.148,0.37997,4.15412433,37.68047,110.109032,46.222321
75,5.985479461242076,7.33,461.354,210.023,6.155,0.681,0.153,0.68,0.324,0.372,0.768,0.253,0.184,0.292,0.25,0.186,0.248,0.458,0.402,0.413,9.0,0.0826193,6.473,2.734,1.136,0.445414,8.7904519,83.054108,110.65107,62.791576
76,6.638272163982407,7.55,17.399,3.951,0.827,0.785,0.154,0.594,0.394,0.361,0.513,0.588,0.108,0.391,0.163,0.778,0.192,0.449,0.403,0.535,5.0,0.1329554,6.028,4.501,1.09,0.449187,5.36932998,79.998505,107.168304,119.077942
77,5.537602002101044,3.06,176.933,47.241,5.718,0.77,0.156,0.194,0.065,0.526,0.078,0.005,0.072,0.014,0.499,0.019,0.362,0.261,0.052,0.145,7.0,0.1751008,5.677,3.328,1.072,0.3621,6.30668502,59.967743,92.529305,125.970596
78,10.045757490560677,3.28,23.832,4.446,1.11,0.811,0.152,0.569,0.459,0.388,0.769,0.227,0.313,0.313,0.241,0.37,0.295,0.472,0.436,0.404,8.0,0.213526,7.846,3.178,1.05,0.569538,3.34141002,80.231476,108.123276,58.388443
79,7.136677139879544,6.17,10.181,7.646,0.291,0.562,0.162,0.469,0.459,0.244,0.335,0.323,0.042,0.386,0.095,0.415,0.104,0.39,0.234,0.309,8.0,0.0552105,5.673,4.658,1.071,0.379728,5.83727681,93.782928,100.38176,114.382454
80,7.619788758288394,5.58,273.051,128.709,1.404,0.677,0.158,0.484,0.862,0.42,0.401,1.016,0.188,0.937,0.254,0.85,0.246,0.589,0.535,0.511,8.0,0.0605098,5.462,3.383,1.013,0.372156,1.97327483,99.020157,78.847404,44.818939
81,6.505845405981557,3.64,120.686,5.253,1.384,0.948,0.156,0.135,0.449,0.292,0.107,0.234,0.122,0.322,0.17,0.325,0.176,0.292,0.155,0.184,10.0,0.1251441,6.363,2.836,1.129,0.415345,8.78304776,88.287849,121.380623,66.13652
82,7.292429823902063,3.95,122.416,27.146,8.743,0.773,0.159,0.227,0.034,0.547,0.173,0.051,0.002,0.008,0.237,0.01,0.464,0.269,0.075,0.2,6.0,0.1712965,6.268,2.905,1.022,0.398229,2.9589261,53.015884,103.73336,103.576126
83,6.767003889607846,5.86,9.958,7.755,0.804,0.538,0.159,0.451,0.494,0.39,0.264,0.33,0.349,0.402,0.317,0.436,0.293,0.445,0.314,0.347,5.0,0.1000142,5.618,3.166,1.057,0.376561,2.51980934,77.671341,110.708427,67.122749
84,6.899629454882437,8.67,10.021,8.4,0.743,0.523,0.159,0.47,0.514,0.329,0.313,0.28,0.266,0.39,0.279,0.429,0.274,0.438,0.287,0.35,9.0,0.1892686,5.588,3.168,1.046,0.380331,3.79746655,101.083748,97.031113,58.565292
85,7.481486060122112,5.13,119.485,12.425,4.385,0.877,0.159,0.092,0.507,0.408,0.029,0.444,0.339,0.438,0.318,0.43,0.417,0.336,0.27,0.291,7.0,0.1094907,6.092,2.979,1.14,0.423536,10.7430576,85.181061,59.145569,44.160809
86,7.356547323513812,9.64,159.543,16.484,2.195,0.895,0.159,0.323,0.504,0.313,0.402,0.498,0.203,0.445,0.246,0.529,0.148,0.38,0.368,0.288,7.0,0.1611661,6.35,3.196,1.145,0.447787,10.2198243,70.82917,89.098701,76.209686
87,7.318758762624412,6.65,240.049,8.41,1.222,0.961,0.159,0.586,0.515,0.479,0.446,0.491,0.374,0.483,0.335,0.513,0.324,0.527,0.437,0.446,8.0,0.173322,6.711,3.026,1.192,0.424423,10.3242571,73.112679,84.066681,93.087021
88,8.096910013008056,3.25,265.187,4.8,1.684,0.976,0.159,0.726,0.549,0.436,1.013,0.383,0.319,0.399,0.312,0.498,0.319,0.57,0.572,0.519,8.0,0.1841294,6.389,3.203,1.129,0.442065,10.3192859,126.935638,147.944382,70.415741
89,6.94692155651658,6.99,10.843,8.538,0.719,0.539,0.159,0.512,0.506,0.39,0.393,0.211,0.213,0.33,0.29,0.337,0.284,0.47,0.272,0.348,10.0,0.2001218,5.805,3.054,1.109,0.389931,3.10112358,100.754921,124.725739,80.522408
90,6.665546248849069,8.56,178.436,8.172,3.676,0.938,0.156,0.339,0.579,0.432,0.303,0.313,0.131,0.432,0.204,0.47,0.173,0.45,0.249,0.3,7.0,0.1288858,6.649,3.1,1.178,0.420011,9.81717383,91.489998,131.318817,92.360138
91,6.906578314837765,2.65,396.293,8.587,3.499,0.97,0.157,0.975,0.401,0.413,1.046,0.556,0.331,0.451,0.42,0.337,0.29,0.596,0.644,0.535,9.0,0.1207517,6.471,3.294,1.175,0.443712,8.99255672,46.200191,114.172714,108.699829
92,5.932557157223619,4.15,21.652,5.535,1.015,0.768,0.153,0.572,0.489,0.366,0.336,0.223,0.453,0.32,0.322,0.369,0.307,0.476,0.337,0.359,9.0,0.1142258,7.182,3.983,1.136,0.462736,10.3675059,68.940842,164.562439,89.210884
93,7.173925197299173,8.99,15.908,8.309,0.999,0.631,0.153,0.518,0.397,0.384,0.463,0.183,0.413,0.268,0.354,0.317,0.299,0.433,0.353,0.327,9.0,0.0810034,6.71,4.474,1.077,0.466072,7.68025449,76.123947,105.870018,49.598598
94,7.769551078621726,6.9,379.599,82.517,3.824,0.815,0.151,0.474,0.254,0.331,0.634,0.188,0.19,0.199,0.254,0.155,0.211,0.353,0.337,0.27,9.0,0.2064432,7.267,4.919,1.183,0.480981,10.5943829,76.121445,122.513351,71.415604
95,5.823908740944319,9.3,17.685,8.114,1.619,0.645,0.151,0.533,0.378,0.437,0.332,0.205,0.416,0.263,0.374,0.302,0.348,0.449,0.318,0.345,9.0,0.2068201,7.168,4.475,1.146,0.460391,6.95468235,72.705452,129.625671,70.91217
96,5.881404634776238,2.13,245.292,21.6,2.635,0.91,0.151,0.458,0.587,0.38,0.638,0.349,0.28,0.437,0.311,0.463,0.212,0.475,0.423,0.388,11.0,0.1379571,7.36,4.298,1.181,0.498494,11.5145069,70.018227,106.810257,60.402271
97,6.218244625347531,9.25,137.543,12.647,1.471,0.907,0.156,0.201,0.49,0.333,0.145,0.315,0.127,0.381,0.144,0.363,0.159,0.341,0.196,0.198,14.0,0.1027467,6.222,4.509,1.144,0.461548,6.87419966,64.553734,95.67971,105.681679
98,6.471083299722345,2.41,26.521,4.069,1.545,0.825,0.151,0.553,0.398,0.404,0.342,0.292,0.353,0.303,0.315,0.366,0.293,0.452,0.329,0.333,8.0,0.0398117,7.304,4.405,1.152,0.503501,13.1162699,58.089592,112.505768,74.134651
99,6.586700235918748,1.3,8.012,5.412,0.223,0.587,0.165,0.505,0.524,0.187,0.494,0.19,0.014,0.273,0.048,0.337,0.078,0.405,0.233,0.287,7.0,0.0406381,5.023,4.332,1.05,0.332839,4.81797964,85.246506,1020.025818,102.882202
100,6.698970004336019,5.56,143.207,8.402,3.001,0.926,0.168,0.232,0.454,0.388,0.103,0.389,0.319,0.417,0.304,0.438,0.314,0.358,0.27,0.277,8.0,0.150871,5.235,3.424,1.031,0.365277,4.47957952,41.823174,39.899223,82.054817
101,6.6020599913279625,0.1,11.673,3.65,0.926,0.718,0.168,0.587,0.415,0.284,0.392,0.322,0.215,0.305,0.169,0.313,0.202,0.429,0.31,0.35,5.0,0.1332013,5.035,2.828,1.017,0.36499,3.06954393,27.204201,94.406395,51.158184
102,6.070581074285707,1.04,25.973,14.029,1.267,0.629,0.162,0.041,0.549,0.448,0.387,0.002,0.241,0.012,0.266,0.144,0.339,0.346,0.21,0.168,5.0,0.2036043,5.954,3.236,1.025,0.400347,2.88358958,53.73325,75.313751,41.20256
103,7.356547323513812,0.16,14.201,4.765,1.128,0.707,0.158,0.52,0.411,0.312,0.377,0.302,0.293,0.308,0.227,0.329,0.268,0.415,0.324,0.339,10.0,0.1249086,6.538,3.351,1.036,0.408229,5.96246049,49.601437,100.096512,67.43956
