mol_id,PKI,conformations (ns),0,1,2,3,5,8,9,10,19,20,21,31,32,75,76,100,101,106,num_of_hbonds,rmsd,Total,PSA,epsilon,Gyration,Mtot,Bond,U-B,Proper Dih.
34,7.301029995663981,7.3,162.414,7.198,0.62,0.954,0.159,0.703,0.428,0.309,0.752,0.361,0.078,0.404,0.137,0.245,0.173,0.48,0.397,0.37,6.0,0.1108436,6.06,4.169,1.012,0.487645,2.52673885,64.076607,149.998703,53.284103
35,7.154901959985743,5.42,77.573,4.438,1.133,0.933,0.158,0.189,0.608,0.401,0.085,0.243,0.176,0.431,0.232,0.331,0.226,0.399,0.168,0.214,3.0,0.1296005,6.21,4.531,1.01,0.526068,2.27810312,48.197441,117.480591,64.786636
36,6.920818753952375,4.2,24.371,3.798,1.766,0.814,0.153,0.562,0.51,0.415,0.42,0.25,0.126,0.325,0.192,0.346,0.183,0.496,0.265,0.327,8.0,0.2360779,6.813,4.847,1.012,0.496695,1.56687682,49.420937,132.380615,57.738434
37,6.721246399047171,1.34,183.657,2.338,1.626,0.979,0.154,0.827,0.333,0.378,0.881,0.255,0.163,0.222,0.214,0.335,0.264,0.513,0.433,0.481,5.0,0.1658263,6.904,4.902,1.011,0.543032,1.03123018,45.041107,159.600403,46.539925
38,5.5003129173815966,4.57,32.233,2.476,1.192,0.898,0.152,0.563,0.33,0.347,0.459,0.163,0.171,0.193,0.207,0.201,0.28,0.413,0.264,0.34,6.0,0.1622969,6.967,4.474,1.013,0.558727,2.41700393,51.741341,165.323395,49.488926
39,6.200659450546418,5.92,200.5,26.629,1.237,0.878,0.155,0.374,0.57,0.307,0.351,0.452,0.147,0.478,0.216,0.499,0.132,0.417,0.317,0.366,3.0,0.1960463,6.663,4.408,1.009,0.541663,1.42990775,77.664932,145.519104,77.936394
40,7.522878745280337,6.3,27.872,2.238,1.305,0.887,0.155,0.556,0.497,0.304,0.415,0.261,0.112,0.317,0.165,0.342,0.209,0.452,0.263,0.323,3.0,0.1723022,6.21,3.605,1.01,0.514756,1.93590279,97.300072,160.961029,89.131958
41,7.301029995663981,0.48,21.364,3.647,0.716,0.83,0.158,0.557,0.392,0.224,0.695,0.144,0.058,0.236,0.093,0.194,0.121,0.391,0.299,0.396,3.0,0.1184599,6.409,4.737,1.008,0.507962,2.03639579,47.562637,156.167572,70.652176
42,8.0,1.91,182.235,3.644,1.449,0.973,0.155,0.511,0.334,0.386,0.619,0.473,0.195,0.28,0.228,0.244,0.389,0.41,0.429,0.419,4.0,0.1896918,6.571,3.076,1.024,0.514375,3.06555101,36.479065,127.579552,44.528118
43,8.0,2.77,118.38,8.105,0.996,0.929,0.156,0.248,0.523,0.412,0.165,0.438,0.127,0.455,0.218,0.536,0.224,0.394,0.244,0.284,5.0,0.2417359,5.813,3.773,1.047,0.400705,4.73628057,50.63446,134.133057,52.454014
44,6.823908740944319,5.9,34.516,2.176,0.646,0.924,0.153,0.559,0.509,0.269,0.566,0.243,0.137,0.28,0.156,0.371,0.221,0.446,0.315,0.427,3.0,0.2889006,6.576,4.651,1.02,0.599245,5.10775867,54.34763,120.764923,74.019661
45,6.920818753952375,4.49,197.649,27.173,1.024,0.875,0.151,0.453,0.436,0.349,0.454,0.284,0.146,0.349,0.202,0.222,0.273,0.413,0.295,0.31,4.0,0.1308685,6.898,3.11,1.01,0.589442,2.18363423,100.683472,110.231285,121.717987
46,8.0,2.85,69.552,12.584,3.899,0.808,0.155,0.057,0.526,0.352,0.006,0.019,0.038,0.458,0.235,0.471,0.23,0.312,0.021,0.239,3.0,0.1690019,6.759,4.444,1.015,0.426664,3.31855705,99.038971,135.092773,81.587761
47,8.0,0.8,16.365,6.484,1.261,0.679,0.153,0.518,0.418,0.378,0.664,0.208,0.176,0.292,0.211,0.265,0.275,0.438,0.349,0.458,3.0,0.256038,6.727,3.178,1.013,0.483632,3.23679931,60.912079,147.902832,87.38353
48,8.0,1.38,16.309,6.206,0.775,0.7,0.155,0.503,0.369,0.369,0.631,0.19,0.109,0.255,0.174,0.251,0.195,0.414,0.31,0.41,3.0,0.2094648,6.411,3.178,1.018,0.476718,1.7790804,78.50885,157.496323,76.752457
49,8.0,2.53,304.211,14.411,3.311,0.945,0.155,0.952,0.493,0.469,1.01,0.613,0.278,0.493,0.32,0.723,0.536,0.638,0.633,0.728,6.0,0.066734,6.594,2.905,1.013,0.464346,2.72599325,62.580925,147.69957,88.805344
50,7.698970004336019,9.46,40.036,8.777,1.716,0.792,0.153,0.047,0.515,0.419,0.029,0.008,0.102,0.081,0.19,0.061,0.241,0.327,0.046,0.11,6.0,0.2235859,7.363,3.178,1.036,0.502023,5.99923141,107.178917,160.489044,84.365128
51,7.698970004336019,4.56,178.933,155.306,1.619,0.533,0.155,0.23,0.429,0.355,0.322,0.08,0.198,0.129,0.203,0.082,0.216,0.338,0.2,0.195,3.0,0.1575129,5.942,3.144,1.032,0.448574,4.88442806,62.876087,159.272186,80.785423
52,7.698970004336019,6.84,254.535,92.43,1.651,0.73,0.153,0.89,0.103,0.4,0.899,0.183,0.203,0.056,0.232,0.028,0.333,0.464,0.428,0.412,5.0,0.2625565,6.919,2.905,1.04,0.485637,5.56851671,79.091003,170.92218,90.764153
53,7.698970004336019,7.24,278.175,168.421,4.642,0.616,0.155,0.43,0.487,0.384,0.361,0.482,0.202,0.544,0.26,0.249,0.228,0.434,0.348,0.298,3.0,0.1773361,6.696,3.144,1.037,0.487208,2.94841662,67.657654,129.085007,83.729866
54,7.397940008672037,2.71,416.841,8.293,2.627,0.974,0.153,0.932,0.338,0.315,0.934,0.162,0.234,0.234,0.23,0.107,0.248,0.529,0.443,0.392,2.0,0.1662144,7.091,3.11,1.049,0.539771,3.03992988,49.290939,186.090363,71.124596
55,8.0,2.77,22.887,5.775,1.048,0.77,0.151,0.558,0.317,0.371,0.478,0.255,0.102,0.25,0.174,0.368,0.175,0.416,0.278,0.342,10.0,0.1151209,6.915,3.281,1.025,0.517774,4.93560661,76.378647,160.862076,83.887787
56,5.300162274132754,1.7,16.517,8.041,0.768,0.652,0.152,0.504,0.37,0.293,0.369,0.231,0.096,0.259,0.152,0.287,0.173,0.389,0.232,0.291,6.0,0.0772855,7.063,4.446,1.03,0.457458,5.41443635,68.897934,165.887985,106.998192
57,4.500312917381596,2.86,389.939,121.364,56.44,0.687,0.15,0.746,0.307,0.055,0.747,0.459,0.394,0.302,0.047,0.27,0.017,0.369,0.534,0.337,3.0,0.2928914,6.933,4.181,1.041,0.518708,5.81652882,63.831936,181.789978,92.871635
58,5.100179497572904,6.25,12.026,5.217,1.871,0.629,0.153,0.496,0.596,0.364,0.432,0.322,0.204,0.409,0.23,0.377,0.302,0.485,0.319,0.407,4.0,0.4337952,6.39,4.045,1.089,0.409421,8.87085487,73.428528,156.84639,78.817551
59,4.508638306165727,2.76,12.355,5.473,2.346,0.612,0.15,0.489,0.576,0.414,0.532,0.273,0.35,0.384,0.32,0.353,0.317,0.493,0.385,0.418,2.0,0.4380142,7.147,3.942,1.102,0.431061,8.96439553,83.613533,162.401199,115.844391
60,5.300162274132754,0.62,22.776,7.814,1.137,0.718,0.149,0.548,0.341,0.333,0.429,0.206,0.137,0.243,0.182,0.268,0.212,0.407,0.257,0.3,6.0,0.1304113,7.44,4.216,1.014,0.519081,4.43551351,98.690353,178.229095,74.655548
61,6.823908740944319,0.48,41.187,10.623,1.221,0.777,0.153,0.039,0.443,0.381,0.005,0.173,0.14,0.293,0.216,0.358,0.257,0.288,0.106,0.209,2.0,0.2154245,6.67,5.584,1.041,0.454089,6.04046181,70.967323,194.81218,135.649918
62,6.508638306165727,8.85,320.305,9.84,4.108,0.958,0.153,0.445,0.448,0.406,0.626,0.363,0.179,0.311,0.295,0.458,0.18,0.433,0.389,0.468,5.0,0.3207335,6.697,3.076,1.053,0.45866,7.66365496,96.479736,160.501862,89.684761
63,7.301029995663981,0.67,20.572,7.146,1.345,0.708,0.149,0.512,0.406,0.393,0.453,0.409,0.151,0.338,0.213,0.548,0.211,0.437,0.338,0.417,7.0,0.1971689,7.719,3.076,1.034,0.515044,5.09664312,72.117416,160.678726,84.489723
64,6.0,3.5,109.066,17.76,0.992,0.853,0.151,0.204,0.517,0.381,0.171,0.811,0.329,0.531,0.243,0.968,0.341,0.367,0.437,0.48,2.0,0.2818755,8.133,4.412,1.05,0.572812,6.29551026,70.050507,174.787445,92.401085
65,5.903089986991944,0.05,13.844,6.094,1.455,0.647,0.155,0.454,0.361,0.408,0.326,0.533,0.093,0.352,0.179,0.351,0.197,0.408,0.317,0.321,3.0,0.1808358,6.835,2.905,1.007,0.439462,4.44129728,95.636871,198.532639,103.642792
66,5.600326278518962,8.16,17.652,6.494,1.196,0.697,0.154,0.573,0.367,0.354,0.674,0.424,0.198,0.32,0.209,0.302,0.341,0.431,0.432,0.487,3.0,0.2348512,7.293,3.11,1.036,0.517387,5.65433475,80.905792,157.853928,84.257729
67,6.0,0.38,16.883,5.858,1.058,0.709,0.155,0.501,0.345,0.356,0.712,0.291,0.095,0.279,0.164,0.279,0.187,0.401,0.366,0.415,3.0,0.145838,6.887,3.007,1.02,0.510834,2.83670811,55.183907,148.054749,97.220718
68,5.400116927926312,1.67,283.708,6.07,2.79,0.97,0.153,0.844,0.423,0.359,0.799,0.444,0.201,0.384,0.235,0.347,0.192,0.542,0.481,0.474,3.0,0.1687283,6.954,2.973,1.048,0.48257,6.3464454,104.574913,158.438202,56.995918
69,6.102372908709558,2.14,260.06,71.231,2.891,0.778,0.151,0.356,0.15,0.375,0.529,0.182,0.182,0.176,0.24,0.06,0.363,0.294,0.298,0.221,6.0,0.1167834,7.515,3.144,1.031,0.527663,3.6713836,63.477493,181.103027,96.645576
70,7.301029995663981,4.55,17.35,6.402,1.308,0.692,0.153,0.447,0.382,0.377,0.316,0.208,0.107,0.282,0.177,0.278,0.202,0.402,0.21,0.281,6.0,0.1731176,6.745,4.378,1.018,0.44572,3.63227844,68.130852,144.079178,94.910812
71,7.397940008672037,6.02,18.781,7.788,1.019,0.681,0.151,0.541,0.4,0.345,0.638,0.168,0.138,0.258,0.19,0.198,0.217,0.428,0.315,0.41,8.0,0.2264463,7.628,3.076,1.031,0.509156,1.19860679,64.903717,159.221878,96.205795
72,5.096910013008056,4.5,390.786,162.982,5.231,0.699,0.15,0.604,0.473,0.251,0.504,0.381,0.044,0.408,0.104,0.293,0.096,0.443,0.309,0.332,7.0,0.1327332,6.763,3.076,1.055,0.504798,11.4043054,62.199135,149.356613,87.486992
73,7.472284193781353,7.96,20.345,1.766,1.105,0.876,0.165,0.527,0.449,0.447,0.658,0.244,0.107,0.204,0.275,0.247,0.233,0.474,0.336,0.32,7.0,0.1694234,5.688,4.81,1.091,0.474905,6.3819259,38.364567,84.97818,34.740723
74,7.657577319177793,2.21,182.269,9.787,3.309,0.933,0.16,0.224,0.425,0.279,0.171,0.238,0.156,0.296,0.202,0.337,0.163,0.309,0.188,0.208,6.0,0.1367953,5.703,4.258,1.11,0.380449,3.50233939,46.548534,97.194077,35.350418
75,5.985479461242076,6.75,55.324,13.256,7.983,0.723,0.153,0.05,0.538,0.416,0.043,0.002,0.214,0.493,0.293,0.37,0.356,0.335,0.086,0.246,10.0,0.075034,6.682,2.597,1.135,0.441636,3.83885396,75.459106,78.397491,75.923622
76,6.638272163982407,0.46,17.477,4.077,0.998,0.775,0.155,0.616,0.41,0.435,0.565,0.546,0.183,0.398,0.237,0.706,0.292,0.487,0.431,0.569,7.0,0.1002257,6.249,4.338,1.043,0.456052,5.0572266,105.808525,110.819679,76.82489
77,5.537602002101044,3.46,47.372,6.642,1.91,0.847,0.156,0.063,0.576,0.476,0.087,0.422,0.187,0.501,0.294,0.5,0.289,0.371,0.232,0.271,5.0,0.1687087,5.318,3.464,1.073,0.358297,7.42906347,58.541576,123.514435,128.794693
78,10.045757490560677,5.16,23.41,3.909,2.266,0.791,0.152,0.618,0.374,0.382,0.701,0.309,0.41,0.291,0.296,0.35,0.225,0.458,0.473,0.381,10.0,0.171752,7.969,2.973,1.054,0.553409,5.15856782,46.671181,91.968102,62.14703
79,7.136677139879544,8.74,10.398,7.661,0.107,0.572,0.161,0.481,0.455,0.226,0.315,0.332,0.038,0.38,0.076,0.448,0.085,0.387,0.228,0.298,9.0,0.0373292,5.446,4.658,1.071,0.380232,6.22860599,92.971939,72.161888,66.565567
80,7.619788758288394,9.77,10.932,6.662,0.495,0.604,0.158,0.497,0.576,0.212,0.29,0.421,0.041,0.427,0.086,0.467,0.099,0.428,0.251,0.314,10.0,0.0392877,5.67,3.383,1.013,0.377542,2.52177292,94.400185,97.84153,66.251831
81,6.505845405981557,4.82,317.758,8.089,1.075,0.972,0.156,0.643,0.523,0.382,0.588,0.319,0.082,0.359,0.156,0.408,0.187,0.516,0.33,0.38,10.0,0.1277095,6.205,3.144,1.124,0.419177,9.06515609,85.347847,81.300011,75.850197
82,7.292429823902063,0.18,11.079,6.501,0.727,0.605,0.16,0.503,0.612,0.225,0.272,0.478,0.053,0.473,0.098,0.52,0.112,0.447,0.268,0.329,9.0,0.1174711,5.589,2.939,1.016,0.376272,2.97810893,88.847305,143.066635,100.133156
83,6.767003889607846,1.64,12.18,7.912,0.846,0.582,0.159,0.476,0.484,0.403,0.258,0.261,0.439,0.37,0.328,0.381,0.333,0.454,0.32,0.345,9.0,0.0512565,6.029,3.097,1.14,0.392277,10.1097287,47.520565,93.038589,80.259117
84,6.899629454882437,8.77,11.465,8.21,0.832,0.559,0.159,0.512,0.498,0.421,0.301,0.225,0.247,0.342,0.279,0.346,0.28,0.477,0.258,0.337,9.0,0.1327711,6.32,3.237,1.046,0.388184,3.65243683,81.696045,90.463295,43.961529
85,7.481486060122112,6.52,188.407,12.081,1.031,0.935,0.159,0.385,0.371,0.404,0.621,0.152,0.768,0.235,0.407,0.172,0.297,0.387,0.514,0.256,11.0,0.1233569,6.343,3.054,1.15,0.441926,10.3768486,103.991165,91.236481,61.373898
86,7.356547323513812,3.78,15.265,5.171,0.856,0.717,0.16,0.52,0.414,0.345,0.505,0.261,0.506,0.297,0.394,0.363,0.38,0.426,0.424,0.388,7.0,0.179044,6.292,3.265,1.11,0.436414,10.3966835,84.828712,83.415779,80.324165
87,7.318758762624412,0.59,15.259,6.199,1.04,0.678,0.159,0.539,0.421,0.409,0.505,0.23,0.341,0.335,0.305,0.353,0.354,0.456,0.359,0.378,6.0,0.1120465,6.81,3.237,1.043,0.425276,6.40008241,60.281704,75.243134,71.262306
88,8.096910013008056,4.16,14.778,5.195,1.425,0.691,0.159,0.544,0.442,0.429,0.657,0.319,0.338,0.336,0.327,0.375,0.367,0.471,0.438,0.415,6.0,0.1839196,6.818,3.1,1.13,0.445729,10.6853355,81.924095,103.610947,93.386642
89,6.94692155651658,2.27,393.197,215.564,3.145,0.643,0.159,0.964,0.58,0.448,1.043,0.916,0.137,0.731,0.237,0.571,0.24,0.664,0.699,0.586,9.0,0.2247011,6.335,3.128,1.147,0.392876,9.77138381,77.870514,83.510513,90.566307
90,6.665546248849069,8.78,198.793,10.011,1.273,0.946,0.156,0.509,0.324,0.434,0.473,0.21,0.19,0.192,0.239,0.188,0.264,0.422,0.291,0.29,8.0,0.150951,6.272,3.026,1.178,0.411364,9.79069931,94.006424,128.837143,79.738136
91,6.906578314837765,9.09,19.68,4.485,1.44,0.769,0.156,0.539,0.389,0.363,0.31,0.247,0.317,0.288,0.275,0.351,0.254,0.43,0.291,0.324,9.0,0.1169547,6.453,3.352,1.176,0.441542,10.5658362,87.780563,71.877876,70.547913
92,5.932557157223619,2.7,19.673,6.032,1.456,0.724,0.153,0.576,0.489,0.443,0.371,0.233,0.43,0.343,0.345,0.357,0.358,0.503,0.344,0.381,8.0,0.071033,6.769,4.131,1.132,0.456285,9.02509425,60.232983,128.59726,57.936218
93,7.173925197299173,2.18,191.519,8.306,7.447,0.924,0.153,0.247,0.413,0.341,0.281,0.33,0.17,0.318,0.27,0.336,0.264,0.334,0.26,0.241,10.0,0.0775088,6.936,4.656,1.076,0.467257,8.87218498,86.547676,112.640388,67.027748
94,7.769551078621726,1.44,64.707,9.206,2.213,0.85,0.151,0.148,0.535,0.503,0.062,0.242,0.45,0.382,0.379,0.328,0.446,0.395,0.251,0.281,10.0,0.1904893,6.96,4.887,1.115,0.485878,11.1748589,79.069954,96.097382,73.847412
95,5.823908740944319,1.35,137.413,6.333,4.997,0.924,0.151,0.358,0.383,0.472,0.201,0.268,0.16,0.291,0.229,0.29,0.288,0.405,0.21,0.265,10.0,0.131983,7.081,4.72,1.176,0.487663,12.5155293,66.369209,98.834457,111.975281
96,5.881404634776238,2.73,16.865,6.984,2.106,0.65,0.151,0.504,0.392,0.489,0.352,0.256,0.296,0.279,0.367,0.344,0.309,0.462,0.301,0.342,14.0,0.2302558,7.231,4.656,1.169,0.458574,7.04050312,84.047035,96.552689,61.945522
97,6.218244625347531,9.33,23.128,4.465,1.09,0.806,0.156,0.558,0.393,0.383,0.364,0.23,0.378,0.273,0.304,0.357,0.262,0.445,0.324,0.339,11.0,0.1136265,6.428,4.604,1.144,0.479362,13.2855471,75.254784,94.087952,86.044647
98,6.471083299722345,9.61,446.827,189.92,12.177,0.689,0.151,0.971,0.356,0.296,1.056,0.186,0.125,0.243,0.174,0.228,0.146,0.541,0.456,0.446,9.0,0.0823768,7.259,4.657,1.164,0.502027,12.4157944,96.252884,1030.515259,122.093529
99,6.586700235918748,3.46,177.1,5.644,0.226,0.968,0.165,0.823,0.484,0.224,0.88,0.381,0.033,0.349,0.066,0.301,0.148,0.511,0.431,0.398,5.0,0.0500563,4.556,4.617,1.05,0.330587,4.83119944,101.668808,1051.930786,111.260201
100,6.698970004336019,0.07,11.983,4.115,0.377,0.727,0.168,0.584,0.446,0.248,0.451,0.318,0.098,0.312,0.116,0.3,0.139,0.426,0.289,0.338,6.0,0.1479057,5.173,3.323,1.011,0.374227,3.58257734,43.466011,81.695023,34.49514
101,6.6020599913279625,5.5,175.005,7.772,0.878,0.953,0.168,0.298,0.517,0.377,0.262,0.296,0.311,0.378,0.286,0.437,0.169,0.397,0.29,0.294,8.0,0.1700218,5.064,2.928,1.04,0.343672,4.32931305,64.095131,84.16777,33.626434
102,6.070581074285707,1.81,340.474,199.296,5.199,0.625,0.162,0.708,0.334,0.292,0.773,0.171,0.515,0.202,0.343,0.187,0.337,0.445,0.486,0.391,6.0,0.2276368,5.847,3.236,1.026,0.386686,3.16273673,63.772472,84.905167,25.930765
103,7.356547323513812,7.27,15.577,5.417,0.834,0.714,0.158,0.602,0.463,0.369,0.557,0.282,0.156,0.308,0.193,0.307,0.243,0.478,0.331,0.361,9.0,0.2148024,6.397,3.317,1.051,0.431432,4.60157171,68.805,102.562721,74.794945
