mol_id,PKI,conformations (ns),0,1,2,3,5,8,9,10,19,20,21,31,32,75,76,100,101,106,num_of_hbonds,rmsd,Total,PSA,epsilon,Gyration,Mtot,Bond,U-B,Proper Dih.
11,7.522878745280337,4.65,133.578,110.466,59.81,0.44,0.149,0.317,0.194,0.052,0.293,0.139,0.003,0.155,0.012,0.09,0.017,0.188,0.145,0.113,4.0,0.1591447,7.553,3.178,1.016,0.504448,3.58742659,83.04158,146.71347,101.783699
12,6.102372908709558,2.61,214.405,6.109,1.782,0.965,0.151,0.364,0.47,0.391,0.303,0.434,0.291,0.391,0.286,0.646,0.351,0.408,0.343,0.412,3.0,0.1808648,6.726,4.548,1.041,0.443167,4.20941406,70.215088,181.609268,113.264664
13,5.801342913045577,7.84,237.285,10.693,2.328,0.948,0.151,0.832,0.514,0.285,0.963,0.631,0.224,0.478,0.175,0.891,0.107,0.543,0.606,0.65,4.0,0.1545963,7.439,3.11,1.061,0.497598,7.12931179,63.090935,183.724136,84.044014
14,6.200659450546418,2.57,17.275,9.105,1.253,0.625,0.149,0.485,0.374,0.377,0.743,0.259,0.182,0.259,0.228,0.307,0.254,0.412,0.395,0.44,4.0,0.1650071,8.141,3.178,1.059,0.538971,4.93081633,58.337021,169.792343,86.027573
15,6.823908740944319,4.3,173.744,20.119,1.393,0.89,0.147,0.386,0.448,0.314,0.512,0.271,0.239,0.336,0.213,0.268,0.268,0.383,0.341,0.364,4.0,0.2513526,7.772,2.973,1.042,0.525277,5.80790295,80.696297,177.1604,89.18354
16,7.698970004336019,8.65,15.581,8.218,1.152,0.624,0.154,0.496,0.398,0.375,0.384,0.258,0.106,0.282,0.179,0.328,0.193,0.423,0.25,0.328,6.0,0.1062864,6.703,4.31,1.036,0.45817,4.92470431,86.961243,159.061356,78.074028
17,7.838631997765025,0.11,17.833,1.68,1.125,0.864,0.164,0.565,0.38,0.379,0.449,0.185,0.117,0.221,0.195,0.296,0.202,0.441,0.25,0.337,3.0,0.0741517,5.249,2.939,1.006,0.417761,3.16481784,60.095486,144.832748,66.781006
18,4.701146923590294,6.16,235.436,83.215,0.958,0.737,0.161,0.931,0.236,0.32,1.063,0.181,0.1,0.161,0.157,0.07,0.198,0.496,0.448,0.408,5.0,0.0578543,5.276,3.042,1.02,0.416303,3.04836884,71.648094,126.148376,53.605858
19,5.221848749616356,1.56,111.721,8.483,2.053,0.914,0.161,0.191,0.491,0.505,0.195,0.514,0.156,0.494,0.255,0.617,0.232,0.396,0.288,0.318,10.0,0.0967241,5.563,3.007,1.013,0.422231,2.64000444,37.046963,151.682526,56.273495
20,8.0,4.16,170.381,8.884,1.386,0.943,0.16,0.402,0.455,0.288,0.461,0.371,0.14,0.396,0.178,0.271,0.22,0.382,0.324,0.337,4.0,0.1361414,6.223,3.076,1.019,0.459458,3.59382978,65.616379,123.044777,59.033413
21,7.522878745280337,8.83,201.026,184.165,5.63,0.514,0.156,0.438,0.489,0.439,0.773,0.219,0.273,0.301,0.33,0.233,0.316,0.455,0.422,0.418,3.0,0.1321924,5.58,3.978,1.014,0.468541,3.12960502,42.651577,150.009949,72.335114
22,6.920818753952375,8.23,355.666,218.038,1.519,0.618,0.153,0.59,0.589,0.345,0.926,0.798,0.116,0.952,0.185,0.894,0.232,0.508,0.613,0.607,8.0,0.2657367,5.674,3.178,1.042,0.379161,4.47437645,41.661949,169.808426,66.496422
23,7.301029995663981,6.85,28.216,1.825,0.928,0.911,0.153,0.589,0.462,0.351,0.488,0.194,0.071,0.258,0.147,0.351,0.155,0.467,0.251,0.348,5.0,0.1714314,5.763,3.076,1.012,0.50836,2.35872699,66.727798,138.588913,62.37241
24,7.958212681028248,7.14,462.911,106.241,10.826,0.798,0.156,0.849,0.227,0.465,0.869,0.164,0.368,0.134,0.416,0.09,0.313,0.514,0.467,0.417,5.0,0.1579507,5.912,3.007,1.025,0.473404,3.56948522,56.135902,136.473618,101.943115
25,8.0,7.29,18.666,1.999,0.601,0.878,0.164,0.554,0.479,0.328,0.634,0.252,0.1,0.272,0.165,0.407,0.15,0.454,0.329,0.441,2.0,0.1962264,5.235,4.445,1.022,0.464019,4.46516718,58.331512,109.122459,74.597694
26,8.0,2.41,100.017,8.754,0.929,0.912,0.164,0.171,0.467,0.304,0.083,0.72,0.092,0.522,0.152,0.531,0.219,0.314,0.299,0.267,6.0,0.1098521,6.132,2.905,1.015,0.491714,4.32737718,73.689209,112.630348,54.460163
27,8.0,2.79,228.141,11.048,1.46,0.948,0.156,0.353,0.394,0.322,0.246,0.298,0.172,0.319,0.203,0.32,0.331,0.357,0.238,0.281,6.0,0.2002067,6.035,2.836,1.018,0.485264,3.64872106,69.00827,127.224388,35.400738
28,8.0,3.76,22.314,1.694,1.281,0.882,0.16,0.56,0.38,0.281,0.652,0.251,0.158,0.229,0.176,0.368,0.223,0.407,0.354,0.465,6.0,0.2464509,6.002,4.645,1.018,0.510604,2.31440518,49.027637,155.108505,73.397156
29,7.301029995663981,2.33,18.193,4.245,1.391,0.763,0.157,0.574,0.436,0.339,0.539,0.318,0.181,0.312,0.226,0.373,0.268,0.45,0.346,0.428,3.0,0.1602855,6.393,3.47,1.083,0.46507,6.17773911,62.389572,157.120148,48.224644
30,6.721246399047171,9.3,31.503,20.883,1.42,0.585,0.155,0.373,0.041,0.395,0.521,0.001,0.255,0.005,0.27,0.005,0.28,0.269,0.259,0.3,7.0,0.1359256,6.877,3.54,1.02,0.545388,2.94252769,59.073303,161.87825,61.79562
31,6.102372908709558,9.41,14.053,6.479,0.884,0.656,0.153,0.469,0.471,0.273,0.242,0.534,0.099,0.457,0.144,0.712,0.18,0.404,0.292,0.376,3.0,0.3602957,6.097,3.505,1.074,0.416941,8.06235328,72.559586,158.006607,65.944763
32,7.0,3.5,25.982,2.351,1.192,0.88,0.156,0.558,0.394,0.3,0.422,0.162,0.102,0.216,0.158,0.273,0.181,0.417,0.229,0.298,7.0,0.0943676,6.297,3.436,1.014,0.496697,1.28388485,66.320007,141.902237,100.94696
33,7.301029995663981,9.84,148.516,13.066,1.22,0.912,0.156,0.133,0.44,0.312,0.08,0.273,0.19,0.333,0.195,0.267,0.319,0.295,0.181,0.206,5.0,0.2500095,6.135,4.338,1.011,0.499163,2.54608559,50.38805,152.731247,52.876938
34,7.301029995663981,4.48,171.773,14.917,1.121,0.915,0.159,0.446,0.465,0.385,0.456,0.46,0.131,0.512,0.204,0.308,0.246,0.432,0.349,0.324,2.0,0.1687108,6.469,4.474,1.013,0.508896,2.07796202,64.794167,168.313126,51.00631
35,7.154901959985743,4.78,221.306,169.172,0.93,0.565,0.158,0.214,0.613,0.329,0.194,0.51,0.119,0.564,0.168,0.11,0.238,0.386,0.274,0.39,8.0,0.0673218,6.427,4.631,1.01,0.530776,2.38030991,37.913273,139.156158,74.882126
36,6.920818753952375,2.58,23.599,4.332,1.451,0.803,0.153,0.56,0.508,0.336,0.42,0.273,0.11,0.337,0.177,0.369,0.166,0.468,0.268,0.329,9.0,0.2236512,6.784,5.085,1.012,0.492387,1.59943041,61.143379,125.873344,51.434086
37,6.721246399047171,1.82,22.352,4.013,1.563,0.8,0.154,0.549,0.486,0.368,0.537,0.231,0.237,0.317,0.231,0.262,0.322,0.468,0.335,0.401,6.0,0.2156142,6.689,5.21,1.013,0.509112,3.64920399,65.065369,164.204071,84.215981
38,5.5003129173815966,4.83,136.265,5.48,2.232,0.946,0.152,0.449,0.487,0.347,0.362,0.639,0.195,0.464,0.228,0.969,0.271,0.428,0.399,0.495,4.0,0.1711413,7.032,4.51,1.012,0.562177,2.33701758,94.459991,180.832092,56.393578
39,6.200659450546418,4.6,27.245,2.518,1.158,0.881,0.156,0.562,0.395,0.293,0.563,0.587,0.129,0.312,0.169,0.939,0.203,0.417,0.426,0.595,6.0,0.2252381,6.984,4.204,1.009,0.548474,1.09209522,64.698463,153.957886,62.019135
40,7.522878745280337,7.85,141.648,16.625,1.58,0.886,0.155,0.32,0.469,0.405,0.383,0.346,0.165,0.42,0.233,0.286,0.208,0.398,0.298,0.293,6.0,0.2211231,6.236,3.367,1.009,0.534019,1.35275021,53.610153,166.168686,74.67215
41,7.301029995663981,8.24,21.28,3.589,0.719,0.832,0.158,0.554,0.398,0.216,0.694,0.144,0.058,0.239,0.089,0.195,0.123,0.389,0.299,0.396,5.0,0.1317978,6.15,4.909,1.023,0.506918,2.65708078,61.185596,113.609451,52.513496
42,8.0,0.45,19.989,3.916,1.919,0.774,0.156,0.589,0.491,0.385,0.635,0.229,0.185,0.309,0.241,0.271,0.258,0.489,0.35,0.424,5.0,0.216551,6.809,3.178,1.014,0.49274,3.95827304,65.068611,133.584229,53.536106
43,8.0,1.9,11.335,7.23,0.999,0.579,0.156,0.581,0.427,0.282,0.511,0.244,0.113,0.298,0.158,0.338,0.17,0.43,0.289,0.343,6.0,0.1880824,6.077,3.98,1.047,0.405493,3.6880104,68.000084,170.483917,42.998451
44,6.823908740944319,9.79,230.269,6.957,1.749,0.964,0.153,0.829,0.385,0.407,0.928,0.218,0.277,0.301,0.266,0.173,0.418,0.54,0.475,0.476,5.0,0.2217859,6.847,4.308,1.021,0.591526,3.13881803,109.348083,145.213684,76.575432
45,6.920818753952375,1.51,558.727,116.123,1.441,0.826,0.151,0.787,0.443,0.393,0.778,0.519,0.161,0.508,0.207,0.46,0.253,0.541,0.486,0.488,6.0,0.1247496,7.068,3.144,1.009,0.599009,2.72907193,95.401863,157.507553,77.787979
46,8.0,2.27,326.931,26.055,14.363,0.89,0.155,0.553,0.031,0.458,0.584,0.235,0.001,0.11,0.007,0.022,0.04,0.347,0.273,0.2,5.0,0.1246162,6.344,4.208,1.014,0.436876,2.9813526,91.110718,133.341858,103.649445
47,8.0,7.16,19.214,5.95,1.188,0.729,0.153,0.559,0.347,0.382,0.672,0.183,0.147,0.247,0.198,0.228,0.222,0.429,0.334,0.43,4.0,0.1942234,7.147,3.11,1.027,0.507654,1.67292415,87.398438,154.649414,76.198997
48,8.0,2.4,207.268,38.074,24.529,0.768,0.155,0.328,0.038,0.06,0.229,0.131,0.002,0.034,0.008,0.011,0.015,0.142,0.121,0.082,4.0,0.2148779,6.441,3.042,1.02,0.472034,2.12438762,78.19223,151.329803,109.254517
49,8.0,1.66,30.031,13.462,2.599,0.652,0.155,0.035,0.46,0.381,0.354,0.003,0.007,0.039,0.105,0.017,0.133,0.292,0.121,0.078,4.0,0.1673357,6.772,3.042,1.013,0.45006,2.76332402,48.092163,138.613266,80.75528
50,7.698970004336019,8.66,270.055,6.75,1.811,0.969,0.153,0.623,0.413,0.36,0.729,0.202,0.185,0.272,0.197,0.233,0.238,0.465,0.372,0.402,3.0,0.2458696,7.425,2.973,1.035,0.525101,5.11507897,113.904121,160.327118,79.18367
51,7.698970004336019,1.44,237.56,96.555,3.767,0.703,0.155,0.858,0.169,0.329,0.85,0.309,0.11,0.183,0.168,0.439,0.12,0.452,0.423,0.444,6.0,0.1131348,6.251,2.905,1.032,0.448958,4.69169612,81.837769,155.05542,71.788437
52,7.698970004336019,1.55,71.43,5.761,2.478,0.897,0.153,0.106,0.385,0.403,0.099,0.341,0.338,0.306,0.292,0.457,0.267,0.298,0.259,0.252,3.0,0.2626286,7.088,3.144,1.035,0.48419,6.06475545,65.924973,174.792969,73.890045
53,7.698970004336019,9.45,14.475,5.969,1.179,0.669,0.155,0.448,0.403,0.367,0.543,0.314,0.092,0.312,0.167,0.433,0.155,0.406,0.316,0.415,3.0,0.2327396,6.351,3.11,1.038,0.464632,6.37740845,78.501022,151.245209,76.209885
54,7.397940008672037,4.35,279.741,203.079,3.619,0.575,0.153,0.474,0.427,0.415,0.734,0.299,0.307,0.353,0.373,0.195,0.207,0.438,0.447,0.415,2.0,0.2266537,7.086,2.939,1.049,0.509763,4.26001996,84.52739,139.703903,93.116615
55,8.0,3.58,146.623,10.187,2.662,0.919,0.151,0.205,0.427,0.381,0.125,0.448,0.325,0.416,0.312,0.526,0.291,0.338,0.299,0.295,4.0,0.1197693,7.599,3.144,1.024,0.513906,4.802429,102.082245,176.886688,87.983124
56,5.300162274132754,9.6,18.348,7.29,0.955,0.69,0.152,0.497,0.357,0.376,0.355,0.234,0.09,0.258,0.167,0.293,0.186,0.41,0.226,0.292,7.0,0.1225141,6.912,4.413,1.032,0.467283,5.0057344,75.990616,160.291718,108.678444
57,4.500312917381596,5.64,18.154,8.104,1.133,0.663,0.15,0.559,0.356,0.414,0.678,0.191,0.192,0.246,0.226,0.211,0.324,0.443,0.354,0.458,4.0,0.2001476,7.249,4.079,1.04,0.516085,5.13777589,66.915764,162.126373,103.630478
58,5.100179497572904,7.66,196.534,4.827,2.232,0.965,0.152,0.44,0.575,0.335,0.436,0.523,0.134,0.533,0.194,0.6,0.179,0.45,0.364,0.413,5.0,0.3906768,5.984,4.01,1.099,0.402435,8.41887036,59.317696,157.828354,83.154907
59,4.508638306165727,7.5,145.475,83.519,3.376,0.626,0.15,0.248,0.111,0.401,0.315,0.055,0.334,0.07,0.31,0.025,0.332,0.254,0.235,0.163,6.0,0.3613389,6.545,4.147,1.119,0.413456,10.8084223,88.6213,160.319519,83.386566
60,5.300162274132754,4.4,24.947,7.216,0.977,0.753,0.148,0.546,0.356,0.372,0.419,0.225,0.148,0.259,0.202,0.292,0.246,0.425,0.264,0.316,5.0,0.1200727,7.536,4.318,1.031,0.529899,4.15906402,83.653351,190.483612,83.58252
61,6.823908740944319,9.76,182.461,5.307,1.049,0.966,0.153,0.357,0.362,0.419,0.265,0.212,0.143,0.248,0.216,0.28,0.279,0.379,0.207,0.254,6.0,0.1330416,6.75,5.315,1.042,0.486554,5.72593113,78.191391,151.233353,121.904144
62,6.508638306165727,1.33,13.257,7.291,1.204,0.609,0.153,0.439,0.478,0.342,0.481,0.382,0.138,0.363,0.196,0.513,0.202,0.42,0.334,0.426,3.0,0.2939753,6.435,3.007,1.026,0.45712,7.93663866,72.426941,145.705933,78.168686
63,7.301029995663981,4.51,19.395,6.124,1.643,0.714,0.149,0.478,0.415,0.387,0.35,0.413,0.144,0.333,0.221,0.635,0.227,0.427,0.303,0.394,5.0,0.2456549,7.365,3.144,1.043,0.485774,4.32857061,98.587128,146.777496,72.829224
64,6.0,6.54,189.755,7.751,1.621,0.953,0.151,0.36,0.41,0.308,0.493,0.313,0.109,0.311,0.168,0.407,0.183,0.359,0.305,0.332,4.0,0.1904549,7.924,4.276,1.052,0.513768,5.30840318,79.814705,164.24411,119.036934
65,5.903089986991944,3.74,16.394,6.287,0.98,0.693,0.155,0.511,0.347,0.374,0.484,0.315,0.099,0.29,0.177,0.331,0.201,0.411,0.299,0.33,3.0,0.0880734,6.642,3.144,1.03,0.469738,4.77166389,67.009506,156.792679,94.681778
66,5.600326278518962,9.76,311.848,8.255,2.081,0.968,0.153,0.744,0.485,0.529,0.756,0.488,0.246,0.419,0.323,0.348,0.22,0.586,0.496,0.453,7.0,0.1248802,7.171,3.178,1.036,0.528722,1.96255894,88.937225,190.453171,76.084244
67,6.0,7.89,119.259,10.795,4.014,0.89,0.155,0.152,0.538,0.384,0.058,0.712,0.518,0.531,0.365,0.96,0.304,0.358,0.429,0.434,4.0,0.1678392,7.332,3.11,1.034,0.477042,5.40389604,71.576546,141.742233,80.335693
68,5.400116927926312,6.9,125.029,4.68,1.718,0.951,0.153,0.184,0.446,0.279,0.13,0.436,0.175,0.375,0.184,0.401,0.183,0.303,0.247,0.223,4.0,0.4688902,6.619,3.144,1.093,0.426938,9.99549551,43.032249,151.913223,68.230675
69,6.102372908709558,0.94,80.973,21.999,5.815,0.744,0.151,0.097,0.559,0.336,0.022,0.524,0.33,0.492,0.286,0.493,0.388,0.331,0.292,0.304,3.0,0.0877326,7.235,3.007,1.026,0.52515,4.3256394,66.196426,159.070526,75.220917
70,7.301029995663981,2.22,40.715,8.596,5.388,0.744,0.153,0.042,0.449,0.315,0.014,0.171,0.001,0.237,0.021,0.197,0.048,0.269,0.062,0.088,3.0,0.1119577,7.195,4.308,1.013,0.447313,3.5609189,60.759537,157.498215,103.387253
71,7.397940008672037,2.09,259.261,142.027,10.528,0.63,0.151,0.916,0.163,0.4,0.953,0.134,0.329,0.122,0.351,0.062,0.29,0.493,0.472,0.398,5.0,0.2045325,7.193,3.178,1.029,0.499611,2.30871749,75.658424,163.363617,78.630569
72,5.096910013008056,2.71,278.818,203.359,8.266,0.569,0.15,0.546,0.446,0.262,0.677,0.785,0.578,0.55,0.279,0.359,0.184,0.418,0.68,0.351,9.0,0.1944958,6.958,3.11,1.059,0.528287,3.90786081,62.547455,156.115311,97.059151
73,7.472284193781353,4.18,19.613,1.756,0.936,0.879,0.165,0.534,0.45,0.379,0.64,0.31,0.066,0.306,0.161,0.248,0.239,0.454,0.338,0.327,5.0,0.1222957,5.686,4.533,1.087,0.464092,6.28451416,43.665405,126.998329,149.042297
74,7.657577319177793,8.88,25.101,8.891,6.814,0.615,0.16,0.035,0.52,0.5,0.029,0.274,0.001,0.389,0.026,0.443,0.088,0.351,0.101,0.181,9.0,0.1080622,5.823,4.24,1.051,0.380863,4.01464312,85.379837,64.530708,60.126839
75,5.985479461242076,2.31,270.622,8.06,1.5,0.966,0.153,0.849,0.445,0.408,0.906,0.27,0.386,0.346,0.314,0.304,0.307,0.567,0.521,0.488,8.0,0.0539582,7.054,2.836,1.139,0.447947,9.19624773,74.680801,102.97438,72.497932
76,6.638272163982407,6.86,205.885,9.987,1.953,0.945,0.154,0.723,0.323,0.421,0.876,0.613,0.296,0.319,0.331,0.989,0.254,0.489,0.595,0.678,7.0,0.1670281,6.32,4.474,1.095,0.451479,6.10404371,85.579269,113.086769,62.682026
77,5.537602002101044,0.99,7.493,5.845,1.135,0.518,0.157,0.549,0.47,0.365,0.506,0.413,0.149,0.46,0.191,0.409,0.246,0.462,0.356,0.459,8.0,0.1829659,5.173,3.499,1.056,0.3594,6.85588293,37.801647,85.802551,117.603912
78,10.045757490560677,7.51,54.677,5.959,5.119,0.832,0.153,0.059,0.443,0.549,0.005,0.565,0.006,0.407,0.203,0.336,0.33,0.35,0.192,0.228,10.0,0.3071275,6.885,3.042,1.055,0.40817,9.4119454,47.126137,112.569687,145.696182
79,7.136677139879544,1.41,10.449,7.806,0.055,0.571,0.161,0.475,0.454,0.077,0.328,0.327,0.005,0.382,0.016,0.422,0.021,0.335,0.22,0.281,12.0,0.106336,5.403,5.205,1.063,0.381621,5.54424297,101.141174,76.309685,159.799454
80,7.619788758288394,4.85,131.203,5.62,0.569,0.955,0.158,0.184,0.483,0.227,0.051,0.352,0.053,0.34,0.102,0.437,0.129,0.298,0.152,0.21,10.0,0.0408356,5.511,3.588,1.013,0.372282,2.86949377,59.834934,76.346466,56.702728
81,6.505845405981557,5.1,73.302,6.984,2.215,0.888,0.156,0.068,0.545,0.431,0.008,0.023,0.172,0.257,0.293,0.435,0.325,0.348,0.067,0.261,6.0,0.1255772,6.114,3.042,1.131,0.406832,7.84234058,78.928192,97.476013,52.704403
82,7.292429823902063,7.1,11.318,5.872,0.673,0.634,0.159,0.514,0.612,0.206,0.281,0.5,0.051,0.486,0.092,0.551,0.106,0.444,0.278,0.34,8.0,0.1100276,5.587,2.973,1.022,0.372785,3.09912586,69.489479,98.554558,79.084045
83,6.767003889607846,5.99,10.364,7.822,0.693,0.549,0.16,0.481,0.517,0.363,0.236,0.393,0.343,0.406,0.314,0.445,0.294,0.454,0.324,0.365,10.0,0.1022129,5.66,3.064,1.056,0.380314,2.19666985,71.991783,86.74942,70.396347
84,6.899629454882437,9.82,10.563,7.323,0.847,0.564,0.159,0.495,0.53,0.396,0.284,0.32,0.256,0.39,0.315,0.423,0.336,0.474,0.287,0.378,9.0,0.2116879,5.865,3.168,1.044,0.376472,2.85185206,64.42878,91.687111,58.858089
85,7.481486060122112,2.26,54.229,11.71,2.736,0.79,0.159,0.07,0.504,0.352,0.016,0.007,0.201,0.214,0.279,0.348,0.303,0.309,0.075,0.224,8.0,0.0958322,6.988,3.128,1.082,0.425304,10.0370139,85.919388,104.531898,48.166103
86,7.356547323513812,4.73,228.189,16.167,0.809,0.931,0.159,0.738,0.424,0.349,0.948,0.171,0.773,0.21,0.345,0.182,0.267,0.504,0.631,0.365,9.0,0.1442601,6.492,3.299,1.118,0.455933,9.74272231,91.338821,79.288864,82.453575
87,7.318758762624412,6.86,288.374,6.946,2.11,0.97,0.159,0.919,0.476,0.338,0.866,0.508,0.224,0.495,0.231,0.479,0.194,0.577,0.533,0.508,9.0,0.2196503,6.319,3.094,1.193,0.437096,11.7280628,64.249512,92.747719,62.335571
88,8.096910013008056,9.85,272.244,4.873,1.168,0.978,0.159,0.593,0.474,0.263,0.925,0.253,0.717,0.305,0.315,0.388,0.232,0.443,0.632,0.423,7.0,0.1619503,6.965,3.14,1.152,0.42417,9.4476206,72.20179,80.139336,71.335213
89,6.94692155651658,1.86,441.824,115.761,4.993,0.785,0.159,0.792,0.538,0.427,0.75,0.911,0.203,0.697,0.293,0.527,0.27,0.586,0.621,0.548,4.0,0.2133178,6.576,2.917,1.134,0.395387,10.1384184,84.34446,109.267479,63.017349
90,6.665546248849069,8.22,212.781,6.857,1.576,0.962,0.156,0.91,0.505,0.387,1.085,0.248,0.253,0.339,0.254,0.426,0.242,0.601,0.528,0.518,8.0,0.1524932,6.107,3.06,1.178,0.410018,10.1294278,77.127907,119.122375,71.732605
91,6.906578314837765,5.34,21.282,3.871,1.298,0.805,0.156,0.539,0.401,0.387,0.325,0.19,0.313,0.263,0.285,0.324,0.262,0.442,0.276,0.323,12.0,0.1199423,6.312,3.356,1.18,0.449403,9.16672273,71.106262,106.274361,66.593323
92,5.932557157223619,2.86,19.195,6.445,1.365,0.711,0.154,0.591,0.471,0.462,0.371,0.225,0.466,0.325,0.378,0.339,0.391,0.508,0.354,0.389,10.0,0.0897642,6.881,4.194,1.13,0.453286,9.41407188,92.200119,93.214447,81.630615
93,7.173925197299173,6.32,50.136,10.896,1.256,0.805,0.153,0.076,0.479,0.397,0.026,0.017,0.414,0.356,0.35,0.352,0.269,0.318,0.152,0.216,8.0,0.0448245,6.615,4.564,1.074,0.471613,7.93335918,109.094452,134.159134,55.750538
94,7.769551078621726,8.42,322.89,6.878,1.885,0.974,0.151,0.587,0.495,0.325,0.502,0.433,0.237,0.425,0.226,0.364,0.267,0.469,0.391,0.365,13.0,0.1413829,6.813,4.84,1.184,0.498402,9.396756,64.834381,162.600891,123.611382
95,5.823908740944319,7.57,322.851,15.476,4.742,0.941,0.151,0.968,0.449,0.406,1.004,0.263,0.347,0.368,0.339,0.381,0.344,0.608,0.538,0.555,10.0,0.2238663,6.957,4.481,1.166,0.460235,5.48619886,98.832336,119.86734,77.353203
96,5.881404634776238,6.21,454.924,15.039,2.611,0.963,0.151,0.886,0.51,0.352,0.933,0.308,0.481,0.366,0.327,0.409,0.181,0.583,0.574,0.508,10.0,0.1844632,7.225,4.384,1.107,0.467937,5.86593147,79.618301,114.173172,68.674019
97,6.218244625347531,5.31,19.937,4.828,1.682,0.754,0.156,0.572,0.449,0.461,0.39,0.29,0.41,0.331,0.372,0.414,0.356,0.494,0.363,0.395,13.0,0.1137749,6.705,4.986,1.124,0.464134,9.44376818,108.675743,1010.852905,120.667435
98,6.471083299722345,5.93,28.695,3.625,1.358,0.852,0.151,0.541,0.38,0.388,0.329,0.258,0.383,0.276,0.324,0.352,0.305,0.437,0.323,0.329,12.0,0.0532857,7.088,4.542,1.15,0.513279,12.4016976,86.707703,98.170937,98.750534
99,6.586700235918748,1.3,8.012,5.412,0.223,0.587,0.165,0.505,0.524,0.187,0.494,0.19,0.014,0.273,0.048,0.337,0.078,0.405,0.233,0.287,7.0,0.0406381,5.023,4.332,1.05,0.332839,4.81797964,85.246506,1020.025818,102.882202
100,6.698970004336019,1.34,12.186,3.8,0.755,0.728,0.17,0.592,0.426,0.33,0.423,0.311,0.172,0.295,0.173,0.287,0.2,0.449,0.302,0.354,8.0,0.1205319,5.477,3.357,1.029,0.37192,3.01701684,41.825665,75.412415,43.912533
101,6.6020599913279625,8.27,11.549,3.456,1.087,0.718,0.168,0.593,0.404,0.334,0.402,0.348,0.262,0.296,0.218,0.307,0.251,0.443,0.337,0.368,7.0,0.1909896,5.397,3.1,1.041,0.368444,4.50488065,59.560722,66.2239,63.498177
102,6.070581074285707,9.74,230.745,5.247,2.016,0.969,0.162,0.577,0.39,0.234,0.504,0.419,0.096,0.363,0.124,0.461,0.086,0.4,0.34,0.339,7.0,0.2392573,6.079,3.305,1.025,0.409485,1.71988427,53.768234,133.075989,67.025635
103,7.356547323513812,9.86,14.561,5.208,1.341,0.69,0.158,0.611,0.46,0.479,0.518,0.276,0.213,0.303,0.261,0.311,0.301,0.517,0.336,0.377,11.0,0.1800283,6.114,3.215,1.052,0.418068,5.94737602,72.368698,112.459648,58.65358
