mol_id,PKI,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113
12,5.6020599913279625,292.217,135.98,13.048,0.662,0.308,0.147,0.148,0.147,0.736,0.341,0.447,302.02,96.838,11.398,0.736,0.236,0.147,0.147,0.148,0.769,0.172,0.296,297.985,114.15,12.743,0.701,0.269,0.147,0.147,0.147,0.77,0.242,0.394,293.852,130.504,12.697,0.672,0.299,0.147,0.147,0.147,0.734,0.312,0.42,295.038,123.279,13.332,0.684,0.286,0.147,0.147,0.147,0.769,0.285,0.442,290.218,136.103,12.865,0.661,0.31,0.147,0.147,0.147,0.724,0.341,0.435,277.449,95.742,11.737,0.721,0.249,0.147,0.147,0.147,0.695,0.174,0.31,441.245,410.256,424.877,437.053,431.65,439.186,384.928,45322.908,33793.344,39266.626,43737.08,41949.232,44984.235,30943.645,0.147,0.147,0.493,0.604,0.552,0.509,0.525,0.491,0.581,0.508,0.412,0.469,0.489,0.499,0.5,0.393,564244.094,367571.035,473129.393,531103.319,527303.289,553579.795,343098.805
13,5.0,109.138,9.151,1.779,0.909,0.076,0.151,0.151,0.151,0.084,0.47,0.412,88.58,7.28,1.546,0.909,0.075,0.151,0.151,0.151,0.055,0.288,0.271,76.693,7.872,1.576,0.89,0.091,0.151,0.151,0.151,0.042,0.351,0.283,114.117,9.002,1.779,0.914,0.072,0.151,0.151,0.151,0.092,0.45,0.412,73.941,8.204,1.604,0.883,0.098,0.151,0.151,0.151,0.039,0.388,0.298,115.926,9.323,1.812,0.912,0.073,0.151,0.151,0.151,0.095,0.485,0.432,139.958,7.775,1.664,0.937,0.052,0.151,0.151,0.151,0.138,0.317,0.343,120.067,97.406,86.141,124.897,83.748,127.06,149.397,1209.099,793.099,736.97,1246.227,738.323,1307.719,1334.024,0.151,0.151,0.863,0.864,0.835,0.871,0.824,0.869,0.905,0.322,0.205,0.225,0.318,0.242,0.337,0.266,3105.476,1887.496,1774.514,3198.13,1794.804,3393.282,3294.545
14,5.102372908709558,15.903,5.652,1.221,0.698,0.248,0.148,0.149,0.148,0.456,0.482,0.409,20.447,5.037,0.824,0.777,0.191,0.148,0.148,0.148,0.746,0.367,0.18,16.507,5.079,0.914,0.734,0.226,0.148,0.148,0.148,0.488,0.381,0.227,17.207,5.648,1.19,0.716,0.235,0.148,0.148,0.148,0.532,0.477,0.388,14.775,5.128,0.981,0.707,0.246,0.148,0.149,0.148,0.392,0.393,0.264,16.792,5.726,1.261,0.706,0.241,0.148,0.148,0.148,0.507,0.491,0.437,22.793,5.045,1.046,0.789,0.175,0.148,0.148,0.148,0.925,0.352,0.3,22.776,26.307,22.5,24.045,20.884,23.779,28.885,116.203,123.981,103.571,124.38,95.291,124.54,144.114,0.148,0.148,0.547,0.666,0.6,0.573,0.561,0.559,0.684,0.449,0.431,0.365,0.466,0.35,0.478,0.526,248.717,235.129,202.705,264.065,190.522,269.534,293.265
15,5.795880017344075,8.016,6.353,1.838,0.495,0.392,0.149,0.149,0.149,0.526,0.401,0.392,8.044,6.137,1.06,0.528,0.403,0.149,0.149,0.149,0.63,0.398,0.122,7.865,6.007,1.329,0.517,0.395,0.151,0.149,0.149,0.531,0.379,0.195,7.892,6.588,1.775,0.486,0.405,0.149,0.149,0.152,0.532,0.453,0.366,8.048,5.734,1.479,0.527,0.376,0.149,0.149,0.149,0.532,0.326,0.244,7.965,6.521,1.902,0.486,0.398,0.149,0.149,0.149,0.522,0.425,0.424,7.515,6.757,1.406,0.479,0.431,0.149,0.149,0.152,0.539,0.506,0.217,16.207,15.241,15.202,16.256,15.261,16.389,15.678,77.341,64.396,65.685,77.706,66.533,79.496,70.849,0.149,0.149,0.33,0.396,0.369,0.336,0.355,0.326,0.365,0.44,0.383,0.368,0.45,0.367,0.457,0.421,187.168,131.95,143.682,186.274,150.063,194.673,157.938
16,5.102372908709558,8.288,6.111,1.517,0.521,0.384,0.151,0.151,0.151,0.532,0.493,0.438,8.826,6.401,0.78,0.551,0.4,0.151,0.151,0.151,0.602,0.557,0.11,8.341,5.803,1.043,0.549,0.382,0.151,0.151,0.151,0.539,0.434,0.205,8.448,6.293,1.45,0.522,0.389,0.151,0.151,0.151,0.552,0.531,0.398,8.162,5.568,1.186,0.547,0.373,0.151,0.151,0.151,0.516,0.386,0.268,8.377,6.28,1.571,0.516,0.387,0.151,0.154,0.151,0.543,0.521,0.47,9.661,6.525,1.117,0.558,0.377,0.151,0.151,0.151,0.725,0.503,0.23,15.917,16.006,15.187,16.191,14.917,16.228,17.303,72.5,68.363,63.151,74.534,61.735,75.629,81.124,0.151,0.151,0.357,0.427,0.397,0.366,0.381,0.355,0.403,0.488,0.423,0.392,0.494,0.39,0.511,0.486,165.272,128.411,128.816,167.801,130.568,174.493,168.859
17,6.795880017344075,318.421,23.807,11.735,0.9,0.067,0.151,0.151,0.151,0.359,0.03,0.479,265.235,11.751,6.403,0.936,0.041,0.151,0.151,0.151,0.249,0.421,0.002,292.304,11.904,11.261,0.927,0.038,0.151,0.151,0.151,0.303,0.009,0.296,310.269,22.152,11.819,0.901,0.064,0.151,0.151,0.151,0.341,0.026,0.486,305.598,15.209,11.322,0.92,0.046,0.151,0.151,0.151,0.331,0.012,0.446,316.394,25.113,12.001,0.895,0.071,0.151,0.151,0.151,0.354,0.033,0.501,241.333,14.751,11.573,0.902,0.055,0.151,0.151,0.151,0.207,0.029,0.045,353.964,283.388,315.469,344.24,332.128,353.508,267.657,11596.961,4890.167,6905.294,10801.941,8279.914,12044.078,6523.555,0.151,0.151,0.849,0.904,0.89,0.852,0.88,0.843,0.852,0.289,0.224,0.203,0.284,0.263,0.296,0.093,100914.442,25128.931,46404.585,92378.058,61233.884,107754.216,47990.068
18,7.0,74.987,10.424,4.249,0.836,0.116,0.149,0.149,0.149,0.045,0.497,0.332,13.915,9.257,4.9,0.496,0.33,0.149,0.149,0.149,0.002,0.211,0.118,33.806,9.449,4.226,0.712,0.199,0.149,0.149,0.149,0.009,0.428,0.331,69.768,10.411,4.291,0.826,0.123,0.149,0.149,0.149,0.039,0.496,0.34,45.008,9.476,4.526,0.763,0.161,0.149,0.149,0.149,0.016,0.424,0.383,80.13,10.63,4.268,0.843,0.112,0.149,0.149,0.149,0.051,0.515,0.334,40.438,9.58,4.315,0.744,0.176,0.149,0.149,0.149,0.013,0.427,0.347,89.66,28.071,47.48,84.47,59.009,95.027,54.333,1144.608,242.337,502.204,1070.389,673.063,1239.101,603.258,0.149,0.149,0.755,0.244,0.568,0.739,0.644,0.765,0.616,0.291,0.11,0.256,0.292,0.275,0.3,0.262,4555.899,901.501,1899.494,4271.483,2662.215,4969.248,2329.426
19,5.6020599913279625,421.928,11.194,3.276,0.967,0.026,0.149,0.149,0.149,0.573,0.318,0.387,425.986,9.091,2.205,0.974,0.021,0.149,0.149,0.152,0.584,0.228,0.163,437.235,9.325,2.498,0.974,0.021,0.149,0.149,0.152,0.615,0.23,0.21,418.329,11.118,3.227,0.967,0.026,0.149,0.149,0.149,0.563,0.317,0.381,440.384,9.627,2.668,0.973,0.021,0.149,0.149,0.149,0.624,0.241,0.239,417.014,11.667,3.379,0.965,0.027,0.149,0.149,0.149,0.559,0.346,0.417,425.886,11.073,2.66,0.969,0.025,0.149,0.149,0.149,0.584,0.338,0.262,436.398,437.282,449.058,432.674,452.678,432.06,439.619,6141.753,4832.127,5192.56,6036.661,5440.023,6313.921,5878.472,0.149,0.15,0.95,0.961,0.961,0.95,0.959,0.948,0.953,0.426,0.325,0.352,0.42,0.368,0.441,0.395,22049.971,13809.321,15826.436,21477.158,17202.748,23187.789,18864.635
20,6.301029995663981,24.647,3.232,1.401,0.842,0.11,0.151,0.151,0.151,0.549,0.473,0.351,26.511,3.278,1.13,0.857,0.106,0.151,0.151,0.151,0.633,0.483,0.188,24.543,2.892,1.117,0.86,0.101,0.151,0.151,0.151,0.543,0.385,0.204,24.536,3.289,1.442,0.838,0.112,0.151,0.151,0.151,0.545,0.492,0.377,25.393,2.903,1.109,0.864,0.099,0.151,0.151,0.151,0.578,0.381,0.2,24.667,3.332,1.458,0.837,0.113,0.151,0.151,0.151,0.551,0.503,0.38,24.362,3.466,1.26,0.838,0.119,0.151,0.151,0.151,0.539,0.555,0.274,29.28,30.919,28.552,29.267,29.405,29.457,29.088,118.73,120.549,101.622,120.832,105.087,123.026,119.507,0.151,0.151,0.763,0.786,0.789,0.758,0.795,0.756,0.756,0.458,0.435,0.377,0.471,0.386,0.478,0.456,259.645,249.631,209.437,266.496,216.215,272.348,255.007
21,6.301029995663981,22.954,4.874,2.494,0.757,0.161,0.149,0.152,0.149,0.572,0.457,0.529,25.471,5.303,1.457,0.79,0.165,0.149,0.149,0.149,0.689,0.508,0.14,22.54,4.672,1.853,0.775,0.161,0.149,0.149,0.152,0.546,0.416,0.274,23.842,5.096,2.411,0.761,0.163,0.149,0.149,0.149,0.612,0.497,0.48,21.482,4.401,2.032,0.77,0.158,0.149,0.149,0.149,0.501,0.373,0.353,23.87,5.062,2.551,0.758,0.161,0.149,0.149,0.149,0.614,0.492,0.55,29.474,5.25,1.817,0.807,0.144,0.149,0.152,0.149,0.916,0.447,0.236,30.322,32.232,29.066,31.349,27.915,31.483,36.541,181.289,179.919,155.74,191.268,147.144,194.647,217.837,0.15,0.149,0.635,0.685,0.663,0.641,0.654,0.637,0.71,0.52,0.445,0.412,0.53,0.409,0.552,0.533,490.655,408.951,379.955,515.542,367.189,534.399,535.569
22,5.102372908709558,15.534,8.727,1.475,0.604,0.339,0.145,0.145,0.146,0.596,0.505,0.376,13.28,8.19,1.02,0.59,0.364,0.145,0.146,0.146,0.465,0.471,0.181,14.345,8.107,1.108,0.609,0.344,0.146,0.145,0.145,0.513,0.444,0.213,15.263,8.777,1.469,0.598,0.344,0.146,0.146,0.145,0.581,0.518,0.376,14.885,8.109,1.166,0.616,0.336,0.145,0.145,0.146,0.544,0.435,0.233,15.578,8.889,1.529,0.599,0.342,0.145,0.145,0.145,0.601,0.526,0.404,13.221,8.686,1.249,0.571,0.375,0.145,0.146,0.148,0.446,0.52,0.272,25.736,22.491,23.559,25.509,24.16,25.996,23.155,171.358,130.675,141.163,169.272,147.515,175.877,142.184,0.146,0.146,0.414,0.432,0.429,0.414,0.428,0.412,0.419,0.492,0.373,0.39,0.491,0.404,0.51,0.413,397.08,264.159,293.564,391.558,312.413,413.577,308.726
24,5.795880017344075,206.991,5.672,1.946,0.965,0.026,0.149,0.149,0.149,0.773,0.5,0.334,217.486,5.085,1.282,0.972,0.023,0.149,0.149,0.149,0.854,0.403,0.133,216.525,5.192,1.438,0.97,0.023,0.149,0.149,0.149,0.846,0.404,0.182,206.665,5.626,1.948,0.965,0.026,0.149,0.149,0.152,0.77,0.492,0.337,215.665,5.307,1.507,0.969,0.024,0.149,0.149,0.149,0.839,0.421,0.201,205.989,5.734,2.028,0.964,0.027,0.149,0.149,0.149,0.765,0.514,0.363,218.803,5.536,1.749,0.968,0.024,0.149,0.152,0.149,0.864,0.48,0.252,214.609,223.853,223.155,214.239,222.479,213.751,226.088,1587.847,1391.172,1443.029,1576.277,1477.546,1610.534,1603.648,0.149,0.149,0.947,0.957,0.955,0.947,0.954,0.946,0.952,0.536,0.463,0.477,0.533,0.487,0.547,0.532,4086.845,3032.809,3282.9,4055.843,3425.218,4219.913,3948.019
25,6.301029995663981,325.114,123.945,5.033,0.716,0.273,0.147,0.147,0.148,0.495,0.235,0.262,294.164,90.687,4.528,0.755,0.233,0.147,0.147,0.147,0.405,0.126,0.208,316.274,104.23,4.362,0.744,0.245,0.147,0.147,0.147,0.474,0.17,0.189,318.471,119.882,5.092,0.718,0.27,0.147,0.147,0.147,0.473,0.218,0.271,325.88,111.353,4.329,0.738,0.252,0.148,0.147,0.148,0.506,0.196,0.185,320.652,123.866,5.139,0.713,0.275,0.147,0.147,0.147,0.48,0.233,0.275,269.897,79.88,5.365,0.76,0.225,0.147,0.147,0.147,0.342,0.098,0.322,454.093,389.379,424.865,443.445,441.561,449.657,355.142,42556.705,28419.518,34799.28,40410.881,38180.227,42002.022,23435.883,0.147,0.147,0.574,0.633,0.617,0.577,0.607,0.57,0.64,0.331,0.247,0.278,0.321,0.296,0.329,0.254,245836.656,149611.205,179007.362,235249.185,195699.125,246551.083,139458.808
26,5.3979400086720375,52.52,22.415,2.011,0.683,0.291,0.149,0.149,0.149,0.075,0.495,0.414,26.438,10.765,1.548,0.682,0.278,0.149,0.149,0.149,0.604,0.004,0.227,27.98,20.69,1.608,0.557,0.412,0.149,0.149,0.149,0.056,0.064,0.265,49.058,22.841,2.009,0.664,0.309,0.149,0.149,0.149,0.066,0.513,0.406,33.928,21.861,1.657,0.591,0.381,0.149,0.149,0.149,0.036,0.398,0.286,55.539,22.628,2.1,0.692,0.282,0.149,0.149,0.149,0.084,0.503,0.447,29.06,24.762,1.931,0.521,0.444,0.149,0.149,0.149,0.047,0.137,0.329,76.946,38.752,50.278,73.909,57.446,80.267,55.753,1327.927,342.216,657.173,1265.021,834.146,1420.879,823.504,0.149,0.149,0.524,0.523,0.452,0.496,0.457,0.538,0.448,0.328,0.278,0.128,0.328,0.24,0.345,0.171,3772.054,821.655,1638.351,3590.537,2120.873,4140.028,2268.526
27,6.102372908709558,189.751,8.583,1.012,0.952,0.043,0.151,0.151,0.151,0.279,0.482,0.402,278.07,7.82,0.602,0.971,0.027,0.151,0.151,0.151,0.598,0.372,0.131,219.746,8.025,0.724,0.962,0.035,0.151,0.151,0.151,0.374,0.417,0.208,187.629,8.79,1.013,0.95,0.045,0.151,0.151,0.151,0.273,0.506,0.408,228.025,7.709,0.749,0.964,0.033,0.151,0.151,0.151,0.402,0.381,0.219,183.734,8.794,1.066,0.949,0.045,0.151,0.151,0.151,0.261,0.508,0.447,211.651,8.992,0.916,0.955,0.041,0.151,0.151,0.151,0.347,0.541,0.314,199.346,286.492,228.494,197.431,236.482,193.595,221.56,1829.453,2346.558,1928.224,1848.065,1934.262,1821.08,2105.437,0.151,0.151,0.928,0.956,0.943,0.926,0.946,0.924,0.933,0.388,0.367,0.333,0.395,0.334,0.406,0.401,3677.424,3942.331,3432.824,3715.51,3486.992,3737.56,4071.05
28,5.301029995663981,41.729,2.688,1.896,0.901,0.058,0.144,0.144,0.144,0.656,0.443,0.421,32.092,2.147,1.122,0.908,0.061,0.144,0.144,0.144,0.388,0.28,0.145,36.669,2.266,1.387,0.909,0.056,0.144,0.144,0.144,0.506,0.32,0.227,40.633,2.675,1.837,0.9,0.059,0.144,0.144,0.144,0.622,0.436,0.392,38.872,2.345,1.532,0.909,0.055,0.144,0.144,0.147,0.569,0.347,0.28,42.049,2.754,1.956,0.899,0.059,0.144,0.144,0.144,0.666,0.463,0.446,33.883,2.519,1.509,0.894,0.066,0.144,0.144,0.144,0.433,0.384,0.252,46.313,35.362,40.322,45.145,42.749,46.758,37.911,196.381,107.344,137.095,188.239,154.308,203.415,140.261,0.144,0.144,0.852,0.861,0.864,0.85,0.864,0.849,0.841,0.506,0.271,0.351,0.483,0.399,0.525,0.356,455.352,220.058,292.673,433.042,336.712,476.639,306.927
29,5.520856752021387,31.793,4.843,1.752,0.828,0.126,0.144,0.144,0.144,0.625,0.434,0.423,30.21,3.606,1.128,0.865,0.103,0.144,0.144,0.144,0.561,0.237,0.172,31.113,4.039,1.365,0.852,0.111,0.144,0.144,0.144,0.596,0.301,0.251,31.538,4.745,1.693,0.83,0.125,0.144,0.144,0.145,0.615,0.416,0.395,31.533,4.272,1.492,0.845,0.115,0.145,0.144,0.147,0.613,0.338,0.3,31.817,4.945,1.799,0.825,0.128,0.144,0.144,0.144,0.626,0.452,0.448,32.38,4.406,1.323,0.85,0.116,0.144,0.144,0.145,0.644,0.354,0.231,38.388,34.944,36.517,37.976,37.297,38.561,38.109,218.161,147.096,173.653,211.077,188.126,223.477,191.344,0.144,0.144,0.742,0.797,0.778,0.746,0.768,0.738,0.774,0.494,0.323,0.383,0.475,0.417,0.509,0.409,526.307,304.971,381.712,502.395,426.367,545.119,418.202
30,7.031517051446065,102.191,12.792,3.057,0.866,0.108,0.14,0.14,0.14,0.092,0.38,0.36,147.011,15.965,2.904,0.886,0.096,0.14,0.14,0.14,0.19,0.576,0.303,99.579,13.484,2.962,0.858,0.116,0.14,0.14,0.14,0.087,0.413,0.361,120.3,12.776,3.013,0.884,0.094,0.14,0.14,0.14,0.127,0.376,0.351,76.041,14.186,3.142,0.814,0.152,0.14,0.14,0.14,0.051,0.459,0.417,119.25,12.539,3.026,0.885,0.093,0.14,0.14,0.14,0.125,0.366,0.343,215.073,11.966,2.778,0.936,0.052,0.14,0.14,0.142,0.406,0.323,0.296,118.04,165.88,116.025,136.09,93.37,134.815,229.817,1658.703,2820.305,1677.548,1937.939,1362.252,1894.073,3204.289,0.14,0.14,0.799,0.829,0.787,0.826,0.722,0.827,0.904,0.277,0.356,0.287,0.285,0.309,0.278,0.342,5772.881,9802.248,5770.297,6705.175,4845.249,6553.463,10583.512
