mol_id,PKI,conformations (ns),0,1,2,3,5,8,9,10,20,21,31,32,75,76,100,101,106,num_of_hbonds,rmsd,Total,PSA,epsilon,Gyration,Mtot,Bond,U-B,Proper Dih.
13,7.552841968657781,3.19,224.582,93.839,2.318,0.7,0.153,0.591,0.415,0.397,0.212,0.116,0.214,0.189,0.14,0.264,0.468,0.315,0.33,8,0.1625402,5.141,3.711,1.175,0.393824,10.0333763,22.347092,273.692322,69.590454
14,8.017728766960431,4.85,12.825,3.404,1.276,0.733,0.154,0.538,0.407,0.376,0.31,0.1,0.309,0.173,0.35,0.184,0.44,0.347,0.435,6,0.148724,5.705,3.797,1.249,0.413733,11.4358167,44.517483,235.011795,90.263985
15,8.920818753952375,8.17,311.486,3.117,0.932,0.987,0.159,0.948,0.464,0.302,0.218,0.082,0.315,0.139,0.453,0.118,0.572,0.399,0.539,8,0.0465008,5.259,4.121,1.39,0.374397,13.306938,48.827003,234.311813,81.391083
16,7.301029995663981,2.73,10.072,2.626,1.099,0.73,0.159,0.539,0.425,0.306,0.282,0.064,0.314,0.135,0.477,0.136,0.423,0.289,0.414,6,0.1118398,4.532,3.452,1.163,0.343353,9.16552914,49.022045,224.440048,77.370117
17,8.537602002101044,4.34,8.052,3.354,0.938,0.652,0.159,0.494,0.433,0.295,0.246,0.091,0.307,0.136,0.29,0.168,0.408,0.375,0.522,7,0.1294279,5.051,3.417,1.173,0.366316,7.8806902,49.791416,238.261368,80.832886
19,7.494850021680094,7.99,202.122,7.411,1.942,0.956,0.153,0.635,0.367,0.331,0.209,0.12,0.276,0.179,0.221,0.188,0.444,0.383,0.431,7,0.142354,5.637,4.089,1.187,0.409925,11.9609414,67.981903,248.405304,88.244972
20,7.657577319177793,1.01,15.729,3.361,1.474,0.765,0.147,0.56,0.515,0.335,0.266,0.141,0.358,0.192,0.508,0.186,0.47,0.339,0.478,8,0.0965419,6.384,4.194,1.135,0.437683,9.97249879,41.983807,300.900238,190.774918
21,7.958607314841775,2.66,229.468,16.919,1.082,0.927,0.149,0.836,0.506,0.354,0.502,0.064,0.478,0.136,0.543,0.218,0.565,0.479,0.513,9,0.1298076,6.153,4.329,1.214,0.462761,10.5497717,66.100349,261.599976,148.437683
22,7.017728766960431,1.91,192.583,3.115,0.875,0.98,0.162,0.364,0.495,0.3,0.348,0.054,0.38,0.124,0.561,0.158,0.386,0.301,0.383,8,0.0242584,4.467,3.247,1.2,0.296026,9.61583499,30.504719,240.785233,77.492508
23,8.080921907623926,5.39,8.133,4.227,2.122,0.562,0.153,0.542,0.458,0.375,0.324,0.221,0.348,0.265,0.492,0.359,0.458,0.375,0.522,8,0.1468944,5.707,4.238,1.403,0.363314,14.1816408,55.527077,287.005402,141.912354
24,8.769551078621726,5.1,167.277,2.691,1.508,0.976,0.156,0.406,0.485,0.412,0.205,0.14,0.311,0.208,0.369,0.275,0.434,0.28,0.409,9,0.1087006,5.12,4.224,1.104,0.37732,5.13533873,60.460075,271.885529,102.190346
25,7.481486060122112,2.12,10.72,2.78,0.886,0.745,0.156,0.503,0.419,0.296,0.211,0.063,0.29,0.121,0.278,0.129,0.406,0.353,0.49,7,0.093633,4.909,3.315,1.206,0.398837,10.5384431,35.291931,290.791046,112.122795
27,7.958607314841775,9.07,427.037,180.194,4.088,0.699,0.153,0.717,0.429,0.334,0.288,0.195,0.375,0.24,0.243,0.259,0.493,0.447,0.432,6,0.0938869,5.448,4.086,1.311,0.427886,12.9001138,32.587772,249.261948,57.926132
28,8.031517051446064,3.93,16.204,2.517,0.733,0.833,0.154,0.531,0.422,0.351,0.292,0.052,0.316,0.13,0.495,0.152,0.435,0.301,0.428,5,0.1060232,5.582,3.588,1.183,0.424253,9.64767061,46.511993,1118.881714,68.36692
30,8.229147988357855,5.12,280.983,7.843,2.415,0.965,0.151,0.361,0.385,0.399,0.528,0.164,0.453,0.24,0.342,0.287,0.382,0.403,0.415,9,0.1165986,6.501,4.784,1.158,0.511764,9.42912782,73.317574,286.334839,84.659241
31,8.568636235841012,5.55,12.932,2.631,0.926,0.784,0.156,0.52,0.406,0.382,0.215,0.056,0.279,0.151,0.437,0.168,0.436,0.345,0.406,9,0.1188722,5.627,4.199,1.229,0.423772,10.4028166,57.243176,245.608307,57.688766
32,8.022276394711152,5.23,50.539,3.705,2.572,0.89,0.156,0.084,0.535,0.402,0.425,0.225,0.359,0.285,0.218,0.425,0.341,0.248,0.231,8,0.0517814,5.379,4.179,1.273,0.421484,12.6109155,51.224983,225.765152,66.409164
33,7.886056647693163,3.64,245.72,3.957,2.296,0.975,0.154,0.971,0.447,0.391,0.232,0.173,0.299,0.243,0.37,0.239,0.603,0.449,0.516,8,0.1528437,5.614,4.146,1.135,0.388567,7.9374109,33.2672,267.66217,95.502884
34,8.494850021680094,3.8,28.427,2.968,1.627,0.861,0.159,0.082,0.302,0.501,0.077,0.004,0.108,0.061,0.262,0.093,0.295,0.038,0.135,7,0.0359908,5.364,4.112,1.212,0.405156,9.72522327,35.479141,227.862686,102.662247
35,7.045757490560675,9.34,7.154,3.842,0.949,0.599,0.16,0.523,0.451,0.28,0.247,0.111,0.303,0.129,0.386,0.265,0.418,0.275,0.406,8,0.0451384,4.908,3.197,1.244,0.311594,10.8474124,33.165138,213.757874,50.511051
36,8.585026652029182,6.77,14.383,3.473,0.769,0.772,0.154,0.425,0.338,0.27,0.189,0.044,0.235,0.109,0.311,0.113,0.344,0.233,0.318,8,0.0318185,6.16,4.18,1.192,0.421239,10.9040628,22.828369,260.731598,74.6185
37,8.214670164989233,6.5,119.7,97.096,2.595,0.546,0.155,0.137,0.193,0.443,0.105,0.587,0.147,0.483,0.103,0.346,0.257,0.274,0.178,9,0.0970862,5.767,3.949,1.201,0.390547,10.1857207,23.285831,232.309952,52.604069
38,8.346787486224656,9.79,195.468,117.269,3.899,0.617,0.154,0.529,0.311,0.406,1.082,0.209,0.381,0.279,0.122,0.305,0.415,0.663,0.383,6,0.0933287,5.734,4.423,1.12,0.425581,7.112609,46.416542,243.846741,62.349094
39,8.823908740944319,3.86,153.726,4.491,1.447,0.963,0.153,0.313,0.308,0.431,0.22,0.288,0.254,0.32,0.244,0.333,0.351,0.327,0.336,8,0.1654543,5.593,4.443,1.124,0.397832,11.3126139,27.806129,240.049011,76.998749
40,8.698970004336019,7.78,245.929,4.647,0.983,0.978,0.162,0.582,0.359,0.291,0.188,0.214,0.256,0.167,0.205,0.492,0.411,0.379,0.435,6,0.0485786,4.535,3.452,1.233,0.301926,9.10734633,41.619362,255.59903,45.559715
41,6.823908740944319,7.83,7.192,3.765,0.745,0.615,0.164,0.527,0.448,0.291,0.245,0.066,0.302,0.126,0.397,0.128,0.422,0.262,0.371,6,0.0486188,4.524,3.349,1.167,0.309435,8.64060792,21.083263,222.971313,64.094627
42,8.55284196865778,7.08,7.313,3.745,0.67,0.624,0.163,0.547,0.46,0.288,0.249,0.061,0.309,0.118,0.397,0.126,0.431,0.255,0.365,7,0.058628,4.569,3.161,1.137,0.308207,8.23991852,18.844912,206.979553,69.963287
43,7.744727494896693,7.09,217.975,153.184,3.324,0.582,0.163,0.501,0.328,0.375,0.172,0.235,0.182,0.291,0.153,0.275,0.401,0.299,0.293,7,0.0358292,4.763,3.296,1.142,0.302972,7.70939958,25.285099,228.037003,53.692993
44,8.886056647693163,4.41,155.389,4.468,0.838,0.967,0.161,0.351,0.354,0.277,0.249,0.051,0.285,0.113,0.28,0.18,0.327,0.32,0.32,5,0.0809775,4.679,2.461,1.17,0.306307,9.18282106,39.867535,222.765289,63.141216
45,9.045757490560677,4.33,242.091,10.484,1.693,0.952,0.156,0.331,0.424,0.424,0.542,0.111,0.471,0.201,0.489,0.27,0.393,0.286,0.329,7,0.0926187,5.608,4.203,1.084,0.396654,6.21446196,61.458302,262.554749,100.862999
46,8.886056647693163,7.48,179.059,34.107,8.506,0.808,0.151,0.421,0.029,0.458,0.015,0.001,0.01,0.051,0.014,0.183,0.303,0.111,0.171,6,0.0409879,5.97,3.383,1.17,0.433101,10.1432994,59.879524,231.82489,140.046112
47,8.0,5.37,7.294,3.228,0.858,0.641,0.162,0.543,0.481,0.279,0.261,0.051,0.331,0.115,0.451,0.112,0.434,0.276,0.393,8,0.0827931,4.37,3.178,1.143,0.307308,8.22031492,23.899488,220.974396,62.093719
49,9.221848749616356,7.56,11.267,4.95,1.455,0.638,0.151,0.427,0.467,0.455,0.307,0.181,0.401,0.274,0.489,0.336,0.45,0.32,0.397,4,0.1801352,6.352,3.98,1.128,0.403387,1.76301738,56.305893,289.199799,90.850533
50,8.522878745280337,0.4,8.936,6.016,0.847,0.566,0.155,0.372,0.491,0.368,0.323,0.088,0.412,0.17,0.467,0.195,0.41,0.253,0.355,5,0.0791688,5.662,3.436,1.056,0.362404,4.6398118,43.634422,305.454346,95.197586
51,8.481486060122112,7.72,7.551,6.115,1.212,0.508,0.153,0.418,0.444,0.369,0.329,0.147,0.4,0.212,0.365,0.187,0.411,0.293,0.37,6,0.0955683,5.554,3.43,1.135,0.357922,9.58179625,56.907372,261.865784,86.357979
52,8.275724130399212,0.32,8.229,5.404,0.785,0.571,0.156,0.422,0.474,0.376,0.232,0.105,0.335,0.164,0.374,0.173,0.424,0.301,0.337,8,0.0646386,5.228,3.509,1.074,0.365718,6.77989235,43.593365,275.121063,79.539291
53,8.67778070526608,9.2,314.317,8.858,3.922,0.961,0.152,0.891,0.458,0.444,0.234,0.284,0.292,0.356,0.274,0.397,0.598,0.472,0.482,8,0.1407078,5.888,4.088,1.167,0.405153,3.74458886,57.35537,267.5466,101.097565
54,8.585026652029182,8.92,8.51,5.514,1.087,0.563,0.154,0.412,0.438,0.402,0.247,0.118,0.352,0.195,0.439,0.204,0.417,0.294,0.356,7,0.0644215,5.646,3.604,1.119,0.370578,3.95016159,34.641563,266.346222,55.557552
55,8.585026652029182,0.8,11.337,5.359,0.828,0.647,0.153,0.379,0.426,0.293,0.364,0.061,0.375,0.129,0.437,0.139,0.366,0.252,0.325,9,0.1137116,6.062,3.574,1.214,0.391983,13.4221909,44.09935,237.683426,45.46085
56,8.0,2.53,227.023,6.118,2.877,0.962,0.155,0.373,0.457,0.346,0.371,0.156,0.407,0.21,0.531,0.28,0.392,0.278,0.354,5,0.0724721,5.367,3.299,1.124,0.364314,6.98987744,43.562725,242.963409,78.653366
57,7.552841968657781,8.88,24.328,6.063,1.497,0.763,0.155,0.043,0.473,0.494,0.033,0.196,0.321,0.289,0.555,0.372,0.337,0.08,0.316,11,0.1399295,5.764,4.003,1.173,0.358818,3.07874527,29.388062,287.578674,131.716125
58,7.997833938243493,2.72,9.504,5.352,0.779,0.608,0.157,0.424,0.438,0.343,0.323,0.123,0.359,0.175,0.417,0.165,0.401,0.292,0.354,8,0.1316036,5.686,4.511,1.146,0.378995,1.37823701,36.272591,241.932632,66.53215
59,8.3767507096021,6.05,190.463,158.637,52.591,0.474,0.153,0.269,0.259,0.128,0.209,0.146,0.229,0.141,0.178,0.064,0.218,0.243,0.142,8,0.1074192,5.455,4.498,1.128,0.373088,4.12569358,43.549404,298.753235,90.876694
60,8.301029995663981,3.78,256.395,134.337,0.945,0.655,0.151,0.432,0.427,0.426,0.601,0.121,0.314,0.202,0.161,0.25,0.428,0.423,0.251,9,0.074609,6.129,4.425,1.078,0.424606,4.95609677,62.095715,274.576447,126.946259
61,7.920818753952375,8.47,8.516,8.384,0.754,0.482,0.151,0.434,0.447,0.251,0.207,0.066,0.258,0.109,0.207,0.141,0.377,0.333,0.508,6,0.115516,6.002,3.915,1.099,0.424991,7.03245462,49.779545,287.617096,106.654755
62,8.769551078621726,6.91,73.636,11.853,2.908,0.833,0.149,0.072,0.435,0.466,0.47,0.47,0.374,0.527,0.371,0.457,0.325,0.328,0.29,10,0.0757581,6.852,5.83,1.127,0.471911,6.71747973,36.792725,266.200165,121.522774
63,8.431798275933005,4.9,12.054,6.465,1.353,0.607,0.149,0.473,0.398,0.447,0.408,0.096,0.39,0.201,0.512,0.257,0.439,0.337,0.376,10,0.2496172,6.258,5.112,1.162,0.441953,9.67755804,40.811806,290.222412,96.343544
64,8.267606240177031,6.21,31.414,8.312,1.383,0.764,0.145,0.053,0.381,0.433,0.121,0.03,0.253,0.14,0.326,0.186,0.289,0.057,0.184,8,0.1871333,7.233,5.427,1.092,0.455667,3.04122089,49.278099,345.895935,163.294159
65,8.136677139879543,2.52,41.439,9.912,2.663,0.767,0.15,0.053,0.412,0.533,0.43,0.518,0.402,0.437,0.301,0.45,0.333,0.336,0.259,8,0.1235391,6.443,5.421,1.082,0.425242,1.66458353,49.873188,296.574432,110.649185
66,8.075720713938118,1.31,265.778,67.053,10.168,0.775,0.148,0.199,0.1,0.419,0.107,0.372,0.129,0.372,0.056,0.39,0.239,0.252,0.207,10,0.116482,6.95,5.139,1.036,0.453786,3.91183567,38.432682,265.151672,138.644928
67,7.795880017344075,8.24,9.135,7.506,0.936,0.52,0.151,0.42,0.42,0.29,0.222,0.078,0.266,0.139,0.314,0.139,0.377,0.283,0.324,8,0.1565717,5.985,5.043,1.11,0.409298,6.63224064,49.612389,250.943573,109.868996
68,7.886056647693163,7.84,71.604,8.215,0.933,0.887,0.147,0.107,0.379,0.363,0.494,0.095,0.418,0.173,0.395,0.183,0.283,0.212,0.213,11,0.149243,7.17,5.434,1.092,0.474181,8.63038592,46.328819,265.364563,102.159164
70,8.031517051446064,1.26,12.259,7.83,0.704,0.59,0.147,0.444,0.441,0.247,0.522,0.042,0.461,0.096,0.352,0.106,0.378,0.309,0.314,7,0.0957341,7.035,5.365,1.043,0.44574,2.14983303,54.634178,264.853455,134.354355
76,8.040958607678906,3.96,9.353,5.002,1.066,0.607,0.151,0.402,0.46,0.374,0.225,0.072,0.302,0.155,0.387,0.186,0.412,0.293,0.354,7,0.1214215,5.969,4.306,1.144,0.388168,9.304721,29.939859,262.682526,104.23024
78,8.337242168318426,3.72,95.707,67.452,1.08,0.583,0.151,0.111,0.117,0.295,0.041,0.105,0.065,0.157,0.07,0.211,0.174,0.096,0.118,8,0.111974,6.127,3.998,1.089,0.390447,4.52087989,34.195137,293.167725,94.212898
79,7.0762380391713,7.61,264.335,152.844,3.86,0.628,0.162,0.761,0.319,0.333,0.251,0.217,0.382,0.28,0.286,0.248,0.471,0.537,0.431,6,0.1028394,6.038,2.946,1.171,0.42833,9.08042844,41.523663,937.144043,76.255272
80,9.522878745280336,5.72,9.576,5.128,0.972,0.611,0.152,0.434,0.382,0.344,0.277,0.066,0.289,0.139,0.402,0.184,0.387,0.309,0.358,10,0.0779031,5.65,4.017,1.103,0.394902,4.66392837,24.68552,256.267639,83.574463
81,10.0,4.49,28.633,6.922,0.839,0.787,0.154,0.039,0.453,0.335,0.422,0.112,0.417,0.16,0.549,0.237,0.276,0.214,0.267,8,0.1148589,5.875,4.052,1.165,0.369131,9.08231684,46.277748,256.752686,63.27338
82,8.958607314841775,3.56,100.291,5.631,2.363,0.926,0.151,0.14,0.363,0.459,0.238,0.29,0.249,0.343,0.316,0.367,0.32,0.239,0.299,10,0.2012771,5.747,4.053,1.116,0.403422,10.5426045,51.423557,241.493744,96.160927
83,8.309803919971486,8.39,8.989,5.46,0.777,0.59,0.154,0.427,0.363,0.31,0.221,0.07,0.258,0.132,0.333,0.164,0.366,0.231,0.327,9,0.1043216,5.417,3.928,1.169,0.35837,9.75329981,35.070908,227.408096,92.110466
85,7.508638306165727,0.7,6.356,5.076,0.892,0.516,0.159,0.466,0.546,0.328,0.292,0.076,0.379,0.142,0.482,0.168,0.447,0.29,0.409,8,0.0387749,4.803,3.624,1.137,0.319597,9.83464917,33.734192,231.824585,90.389465
86,7.366531544420414,7.74,9.954,5.209,1.554,0.595,0.152,0.44,0.336,0.326,0.165,0.19,0.225,0.216,0.24,0.265,0.367,0.364,0.528,8,0.0694925,5.856,3.904,1.291,0.418786,13.1692727,52.553131,252.455841,98.798393
87,8.2839966563652,4.55,74.988,8.067,1.762,0.884,0.153,0.083,0.459,0.341,0.254,0.405,0.494,0.329,0.528,0.184,0.294,0.222,0.25,10,0.1147122,5.732,4.656,1.237,0.38664,11.6522119,54.792866,282.206512,95.948128
88,8.698970004336019,7.58,8.387,5.0,1.088,0.579,0.153,0.447,0.387,0.324,0.229,0.217,0.28,0.176,0.325,0.473,0.386,0.263,0.39,9,0.0357505,5.346,3.744,1.206,0.337649,10.157521,25.234463,298.635193,167.032272
89,8.468521082957745,3.56,254.666,125.703,4.006,0.663,0.153,0.547,0.476,0.41,0.365,0.23,0.344,0.316,0.682,0.258,0.478,0.355,0.461,9,0.0356957,5.919,4.564,1.119,0.400622,5.7498756,41.354565,239.952652,136.34317
90,8.585026652029182,1.02,329.487,55.255,4.212,0.847,0.153,0.826,0.085,0.473,0.048,0.32,0.049,0.476,0.026,0.247,0.461,0.395,0.37,8,0.1328023,5.509,3.575,1.1,0.401143,8.90751492,66.188385,244.510925,126.735771
91,7.886056647693163,4.91,230.554,6.345,1.063,0.969,0.155,0.971,0.431,0.404,0.382,0.096,0.38,0.179,0.358,0.218,0.602,0.492,0.507,7,0.0926166,5.284,2.924,1.149,0.324828,8.77454992,35.676811,250.954926,95.27079
92,8.455931955649724,5.5,6.719,5.972,0.748,0.5,0.159,0.437,0.541,0.299,0.336,0.047,0.357,0.115,0.502,0.115,0.425,0.284,0.398,6,0.0983528,5.192,3.433,1.136,0.336601,7.76106924,46.546741,225.858551,48.798561
93,8.958607314841775,7.58,6.409,4.373,0.984,0.545,0.16,0.505,0.416,0.314,0.285,0.076,0.285,0.138,0.478,0.158,0.412,0.272,0.4,5,0.0690436,4.515,3.06,1.167,0.309983,7.97910503,27.54096,262.24115,82.652016
94,7.602059991327962,5.39,251.766,3.24,2.257,0.979,0.154,0.312,0.567,0.431,0.492,0.22,0.505,0.277,0.582,0.318,0.437,0.294,0.346,5,0.3276308,5.187,3.281,1.204,0.306834,10.6636864,51.988899,267.326691,117.826004
95,6.127843727251707,4.22,101.838,7.054,1.481,0.923,0.163,0.105,0.493,0.467,0.591,0.189,0.534,0.273,0.677,0.261,0.355,0.277,0.326,9,0.1376926,4.201,3.452,1.25,0.320943,10.69934,45.010654,249.447357,48.468552
96,6.6777807052660805,9.32,7.587,2.725,0.683,0.69,0.167,0.591,0.45,0.328,0.356,0.05,0.354,0.122,0.579,0.114,0.456,0.299,0.418,10,0.0893358,4.475,3.417,1.237,0.302896,10.0977537,17.570127,247.363007,44.953781
97,6.806875401645538,3.05,11.703,2.555,0.825,0.776,0.156,0.483,0.424,0.294,0.28,0.047,0.303,0.112,0.518,0.129,0.401,0.319,0.388,10,0.0470257,5.488,4.306,1.23,0.396138,11.1385859,52.078808,288.84082,105.821358
98,6.91721462968355,5.99,17.961,2.712,0.721,0.84,0.151,0.566,0.485,0.33,0.295,0.099,0.345,0.146,0.524,0.138,0.46,0.316,0.445,10,0.048824,6.04,4.296,1.326,0.442118,12.2905446,43.066002,283.748901,129.366058
99,6.920818753952375,5.22,193.399,2.909,1.218,0.979,0.151,0.714,0.441,0.389,0.258,0.092,0.324,0.18,0.412,0.171,0.515,0.427,0.509,9,0.107737,6.131,4.212,1.307,0.475326,13.0753334,38.295044,308.487701,60.469772
100,7.67778070526608,8.67,8.394,2.413,0.967,0.713,0.163,0.578,0.424,0.293,0.31,0.054,0.32,0.124,0.523,0.104,0.432,0.294,0.415,9,0.0868701,4.907,3.417,1.25,0.314568,11.0737897,26.616549,251.038971,32.104671
101,7.795880017344075,1.3,467.825,147.532,3.236,0.756,0.156,0.722,0.501,0.475,0.382,0.293,0.431,0.319,0.332,0.334,0.566,0.492,0.51,10,0.106667,5.426,4.169,1.119,0.415302,7.82187387,62.319275,281.466278,117.134865
102,7.920818753952375,9.1,8.617,4.45,0.651,0.628,0.16,0.491,0.509,0.299,0.279,0.091,0.351,0.129,0.412,0.101,0.433,0.293,0.371,8,0.2184496,4.745,4.009,1.273,0.349522,11.4157677,42.956364,249.707153,89.556976
103,7.920818753952375,3.86,224.316,5.892,2.488,0.964,0.157,0.883,0.502,0.364,0.213,0.26,0.34,0.271,0.26,0.384,0.583,0.439,0.481,8,0.1124852,5.444,4.283,1.173,0.409473,9.92658261,42.40033,261.232361,58.412998
104,7.920818753952375,5.99,8.051,2.458,0.953,0.702,0.164,0.574,0.43,0.313,0.316,0.063,0.33,0.135,0.497,0.114,0.439,0.303,0.422,11,0.1032237,4.507,3.533,1.218,0.314231,10.3881154,22.270592,245.734314,57.565563
105,8.070581074285707,2.48,16.231,2.413,0.82,0.834,0.154,0.511,0.437,0.324,0.301,0.063,0.315,0.135,0.517,0.129,0.424,0.302,0.432,7,0.0460066,5.796,3.247,1.184,0.43081,10.6621884,50.890308,311.323395,90.793877
106,8.102372908709558,5.68,9.579,2.399,1.575,0.707,0.157,0.514,0.43,0.422,0.242,0.143,0.316,0.221,0.601,0.19,0.455,0.363,0.439,10,0.0838846,5.055,4.313,1.144,0.369701,6.96767386,54.268578,276.2164,95.013367
107,8.207608310501746,2.16,227.341,2.835,2.602,0.977,0.16,0.967,0.413,0.477,0.268,0.206,0.309,0.313,0.472,0.276,0.619,0.457,0.549,9,0.0973577,4.875,4.053,1.349,0.376944,14.8744078,46.331535,255.804779,77.669487
109,8.327902142064282,9.48,368.189,198.534,2.684,0.647,0.151,0.623,0.476,0.405,0.449,0.115,0.405,0.198,0.306,0.234,0.501,0.478,0.438,8,0.1788737,5.413,3.743,1.389,0.410399,14.6943725,65.792427,271.253754,62.562088
110,8.619788758288394,4.17,101.196,7.536,2.157,0.913,0.153,0.091,0.552,0.401,0.478,0.247,0.544,0.295,0.443,0.409,0.348,0.293,0.3,9,0.1466319,5.765,4.146,1.273,0.445451,12.5602505,34.044197,288.431915,93.483818
113,5.337242168318426,8.16,11.013,1.768,0.547,0.826,0.177,0.571,0.506,0.472,0.539,0.043,0.32,0.155,0.365,0.189,0.517,0.435,0.431,4,0.1086535,4.747,2.207,1.083,0.369142,6.45392368,25.082087,22.736814,24.230213
114,5.508638306165727,8.37,10.807,1.887,0.393,0.826,0.177,0.601,0.549,0.485,0.429,0.222,0.314,0.301,0.757,0.174,0.545,0.344,0.482,5,0.1278282,3.848,2.173,1.111,0.324757,6.78856392,39.955589,45.545937,36.485722
115,5.537602002101044,1.5,60.65,8.871,0.737,0.863,0.167,0.094,0.458,0.397,0.013,0.221,0.117,0.33,0.248,0.392,0.316,0.084,0.226,6,0.1966238,5.609,2.878,1.145,0.397208,9.80103669,52.160286,53.966,68.011719
116,5.585026652029182,1.74,18.588,2.448,0.538,0.862,0.165,0.531,0.387,0.346,0.468,0.224,0.305,0.335,0.428,0.363,0.421,0.341,0.401,8,0.1312104,5.938,3.142,1.147,0.416162,8.16923159,40.51532,62.777168,71.770042
117,5.619788758288394,0.06,18.397,2.751,0.842,0.837,0.163,0.588,0.398,0.315,0.415,0.316,0.279,0.32,0.379,0.398,0.434,0.377,0.412,6,0.0551013,5.985,3.013,1.087,0.419798,12.4448082,46.063118,81.416664,57.506039
118,5.657577319177793,2.41,106.054,9.671,1.219,0.907,0.177,0.157,0.573,0.262,0.324,0.856,0.478,0.314,0.618,0.481,0.331,0.415,0.383,4,0.1156857,5.09,2.241,1.113,0.322893,7.53183887,41.181709,42.314724,51.823452
119,5.6777807052660805,7.23,10.821,1.797,0.62,0.817,0.177,0.599,0.441,0.455,1.057,0.049,0.407,0.146,0.479,0.167,0.498,0.525,0.435,4,0.1213507,5.057,2.309,1.078,0.35373,6.11504676,32.445145,21.631226,36.115746
120,5.698970004336019,6.05,335.007,10.965,0.476,0.967,0.172,0.833,0.595,0.255,0.439,0.462,0.509,0.219,0.332,0.636,0.561,0.589,0.517,4,0.1750474,5.001,2.138,1.052,0.376354,4.6226282,48.574078,40.546547,28.885147
121,5.769551078621726,3.86,10.04,2.277,0.456,0.786,0.174,0.572,0.49,0.459,0.465,0.195,0.334,0.222,0.419,0.221,0.507,0.348,0.417,6,0.1013204,4.619,2.754,1.133,0.323963,7.51639312,27.132299,53.16127,60.473064
122,5.769551078621726,1.17,10.604,1.449,0.943,0.816,0.18,0.598,0.451,0.495,0.623,0.069,0.306,0.159,0.483,0.129,0.515,0.355,0.385,3,0.0311243,4.281,2.377,1.128,0.326359,7.91888698,37.660599,31.710909,43.764587
123,5.823908740944319,3.17,227.213,2.668,1.636,0.981,0.159,0.924,0.312,0.361,0.602,0.148,0.206,0.329,0.227,0.522,0.532,0.561,0.547,7,0.0684173,6.55,2.98,1.169,0.458317,12.2792246,36.46843,201.289322,163.050903
124,5.958607314841775,8.21,10.95,3.062,0.206,0.77,0.171,0.578,0.476,0.116,0.432,0.128,0.328,0.081,0.441,0.044,0.39,0.299,0.34,8,0.1475347,4.874,2.481,1.1,0.337594,6.92832907,33.68536,21.767523,80.880211
125,6.0,5.68,20.698,2.212,0.694,0.877,0.163,0.558,0.436,0.215,0.516,0.29,0.308,0.287,0.398,0.31,0.403,0.415,0.422,5,0.2098131,6.244,3.164,1.125,0.458183,5.35707652,41.202568,52.582993,74.191727
